ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,MEDIAN_INC,UNITS_INC_0_5K_PCT,UNITS_INC_5K_10K_PCT,UNITS_INC_10K_15K_PCT,UNITS_INC_15_20K_PCT,UNITS_INC_GRT_20K_PCT
14143,TX,HOMES OF PERSIMMONS,DALLAS,98.5,9208,40.8,16.2,-4,-4,30.8
35164,TX,HOMESTEAD APARTMENTS,SAN ANTONIO,100,19373,-4,-4,15.9,26.8,47.1
26344,TX,HOMESTEAD OAKS,AUSTIN,100,29480,-4,-4,-4,-4,75.2
20230,TX,HOMESTEAD PALMS,EL PASO,95.8,19824,0,-4,-4,28.3,47.8
32226,TX,HOMETOWNE AT GARLAND,GARLAND,100,20709,-4,10.4,-4,21.5,57.6
28067,TX,HOMETOWNE AT MATADOR RANCH,FORT WORTH,100,20592.5,-4,14.1,-4,17.2,54
35160,TX,HOMETOWNE AT MISSOURI CITY,HOUSTON,100,22644,0,-4,11.1,-4,71.3
35204,TX,HOMETOWNE AT PICADILLY,PFLUGERVILLE,100,22993,-4,-4,15.6,-4,58.7
32329,TX,HOMETOWNE AT TOMBALL,TOMBALL,100,23389.5,0,-4,-4,17,78.7
23638,TX,HOMETOWNE ON BELLFORT,HOUSTON,100,22967,-4,-4,-4,19.6,70.8
11555,TX,HOMETOWNE ON WAYSIDE,HOUSTON,100,16498,-4,26.2,-4,33.3,26.2
20232,TX,HOMEWOOD AT ZION,HOUSTON,100,23342,-4,0,-4,17.4,75.4
26611,TX,HONDO GARDENS,HONDO,100,10835.5,0,34.4,43.8,-4,-4
32325,TX,HONEYSUCKLE COURT APARTMENTS,VIDOR,29.8,13124,0,-4,-4,-4,-4
20752,TX,HORIZON MEADOWS APARTMENTS,LA MARQUE,97.9,19499.5,-4,-4,-4,28.3,46.7
23745,TX,HORIZON PALMS,HORIZON CITY,100,17282,0,15.8,21.1,26.3,36.8
12238,TX,HOUSTON VILLAS IN THE PINES,HOUSTON,100,17443.5,-4,18.3,-4,23.2,42.3
4868,TX,HUDSON GREEN,HUDSON,100,19525,0,-4,-4,30,45
26298,TX,HUDSON MANOR,HUDSON,100,15234.5,0,-4,40,32.5,-4
9705,TX,HUFFMAN HOLLOW APARTMENTS,HUFFMAN,100,28578,0,0,-4,-4,89.3
38907,TX,HUGHES SPRINGS SENIORS APARTMENTS,HUGHES SPRINGS,100,13631.5,-4,-4,34.4,-4,-4
33322,TX,HUMBLE MEMORIAL GARDENS,HUMBLE,100,19200,0,-4,-4,35.2,38
13993,TX,HUMBLE PARKWAY TOWNHOMES,HUMBLE,100,31550.5,-4,-4,-4,-4,90.7
7615,TX,HUNTER PLAZA APARTMENTS,FORT WORTH,99.1,12173.5,-4,33.3,22.8,-4,22.8
3912,TX,HUNTERS CHASE SENIOR APTS,ROCKDALE,100,16164.5,-4,-4,30,28.8,25
26239,TX,HUNTERS GLEN TOWNHOMES,SAN ANTONIO,98.2,24260,-4,-4,-4,12.1,69.2
37274,TX,HUNTINGTON (BUDA),BUDA,100,24592,0,-4,-4,17.2,69.8
15343,TX,HUNTINGTON AT BEAUMONT (AKA THE GARDENS AT SIENNA),BEAUMONT,100,13817,0,23.5,33,24.3,19.1
4921,TX,HUNTINGTON AT SIENNA RANCH,MISSOURI CITY,100,22398,0,-4,-4,17.1,66.7
8352,TX,HUNTINGTON MEADOWS (FKA GARDENS OF DECKER LAKE),AUSTIN,98.7,36000,-4,-4,-4,-4,89.9
21700,TX,HUTCHINS GATEWAY,HUTCHINS,100,23203.5,6.8,13.1,11.3,9.2,59.5
15444,TX,IDALOU MANOR APARTMENTS,IDALOU,100,11218,-4,-4,-4,-4,-4
15919,TX,IDLEWILDE APARTMENTS,HOUSTON,100,27040,10.1,9.3,-4,-4,68.4
3020,TX,INDEPENDENCE HEIGHTS APARTMENTS,HOUSTON,100,21823,9.1,15.6,7.1,13.6,54.5
4596,TX,INEZ TIMS,LUFKIN,100,11190,-4,30,47.1,-4,-4
14196,TX,INGRAM SQUARE APARTMENTS,SAN ANTONIO,99.2,12618,-4,38.1,-4,-4,27.1
37072,TX,IRONWOOD CROSSING,FORT WORTH,100,32562,7.9,4,-4,-4,83.1
38485,TX,ISLAND PALMS APARTMENTS,EDINBURG,100,19200,7.3,15.9,12.2,18.3,46.3
21850,TX,J.E. ANDERSON APARTMENTS,EL PASO,100,10065,19.6,28.6,-4,19.6,-4
38856,TX,JACKSONVILLE PINES APARTMENTS,JACKSONVILLE,100,14008,27.9,-4,-4,-4,39.7
38904,TX,JACKSONVILLE SQUARE APARTMENTS,JACKSONVILLE,100,14933.5,-4,-4,31.8,-4,29.5
30504,TX,JARDINES DE LA FUENTE,PHARR,100,15080,-4,-4,24.4,25.6,25.6
9553,TX,JASON AVENUE RESIDENTIAL,AMARILLO,100,17352,35.5,-4,-4,15.5,41.4
35265,TX,JASPER MANOR,JASPER,97.2,9502,0,57.1,-4,-4,-4
16402,TX,JEFFERSON SQUARE APARTMENTS,BRENHAM,100,15026.5,0,-4,31.8,-4,27.3
9656,TX,JOAQUIN APARTMENTS,JOAQUIN,100,14790,0,-4,-4,-4,-4
20806,TX,JORDAN AT MUELLER,AUSTIN,100,34755,0,-4,-4,-4,93.2
28166,TX,JOSE ANTONIO ESCAJEDA APARTMENTS,EL PASO,100,9180,30.7,28.4,23.9,-4,-4
5025,TX,JOURDANTON SQUARE APARTMENTS,JOURDANTON,100,18823,-4,-4,-4,-4,46.2
33371,TX,JUDSON WILLIAMS APARTMENTS,EL PASO,100,9062,-4,79.2,-4,-4,0
20862,TX,JUNCTION SENIORS APARTMENTS,JUNCTION,100,14427,0,-4,-4,-4,-4
11285,TX,JUNIPERS EDGE,SAN ANTONIO,93.1,26945.5,0,-4,-4,13.8,76.6
3079,TX,KAIA POINTE,GEORGETOWN,100,29320.5,-4,-4,-4,-4,73.8
31438,TX,KATY CREEK RETIREMENT VILLAGE,BONHAM,100,13794,0,-4,40,-4,-4
2972,TX,KATY MANOR APARTMENTS,KATY,100,17923,-4,-4,25.5,-4,40.4
26399,TX,KENNEDALE SENIORS,KENNEDALE,99.2,18647.5,0,9.8,21.3,27.9,41
12237,TX,KENNEDY BROTHERS COMMUNITIES,EL PASO,97.7,6528,44.1,18.4,12.1,9.8,15.6
4650,TX,KENSINGTON PLACE APARTMENTS,HOUSTON,100,27261,-4,6,-4,8.4,77.2
9498,TX,KEY WEST SENIOR VILLAGE,ODESSA,100,12544,-4,32.5,28.3,20,-4
38900,TX,KEY WEST VILLAGE PHASE II,ODESSA,100,14454,0,-4,-4,30.6,-4
37275,TX,KEYSTONE PLACE,EL PASO,100,20296,-4,-4,-4,-4,50
32174,TX,KIMBERLY POINTE APARTMENTS,HOUSTON,100,27402.5,5.3,-4,-4,6.1,83.3
15869,TX,KING FISHER CREEK,AUSTIN,100,36400,-4,-4,0,-4,87.5
33268,TX,KINGS CROSSING,KINGSVILLE,100,14312,-4,25.2,24.4,28.6,-4
38857,TX,KINGS ROW APARTMENTS,HOUSTON,100,8869.5,38.3,23.3,19.4,12.2,6.7
16405,TX,KINGSLAND TRAILS APARTMENTS,KINGSLAND,100,23036.5,-4,-4,-4,17.1,65.8
27792,TX,KINGSVILLE LULAC MANOR APARTMENTS,KINGSVILLE,100,9828,21.6,29.5,28.4,-4,-4
3201,TX,KINGSWOOD VILLAGE,EDINBURG,100,9210.5,-4,40,15,-4,18.8
23633,TX,KINGWOOD SENIOR VILLAGE,KINGWOOD,100,21326,0,-4,-4,24.1,64.9
30402,TX,KINWOOD APARTMENTS,MCKINNEY,100,29168.5,-4,0,0,-4,90.9
11511,TX,KIRBY PARK VILLAS,SAN ANGELO,100,15492,0,21.4,26.8,21.4,30.4
39011,TX,KIRBYVILLE PINE SHADOW APARTMENTS,KIRBYVILLE,97.1,9503,-4,41.2,-4,-4,-4
7878,TX,KNIGHTSBRIDGE,HUMBLE,100,19760,-4,17.6,-4,-4,47.9
33422,TX,KNOLLWOOD HEIGHTS APARTMENTS,BIG SPRING,100,20510,-4,-4,-4,25,50
7773,TX,LA BELLE VIE,LUMBERTON,100,17231.5,0,-4,-4,33.8,32.5
34485,TX,LA DOMINION,VICTORIA,98,29910,0,0,-4,-4,94
38534,TX,LA ESPERANZA DE ALTON,ALTON,100,17124.5,-4,-4,28.6,21.4,38.6
19085,TX,LA ESPERANZA DEL RIO,RIO GRANDE CITY,100,15142,-4,-4,40,38,-4
26602,TX,LA ESTANCIA APARTMENTS,WESLACO,89.6,18771.5,-4,-4,15.1,20.9,44.2
30758,TX,LA HACIENDA APARTMENTS,HARLINGEN,100,13710,-4,23.2,26.8,-4,26.8
35211,TX,LA HERENCIA APARTMENTS,MERCEDES,100,19554,-4,-4,17.8,21,47.1
12180,TX,LA MIRAGE APARTMENTS,BORGER,100,9946,-4,29.2,22.9,-4,-4
23734,TX,LA MIRAGE VILLAS,PERRYTON,97.9,13071,-4,26.1,32.6,-4,-4
23689,TX,LA PALMILLA,EDINBURG,100,19264,-4,20,-4,16.8,48
21754,TX,LA POSADA APTS. (FKA ELSA RETIREMENT),ELSA,100,9499,-4,53.8,33.3,-4,-4
25757,TX,LA POSADA DEL REY APTS,SAN ANTONIO,100,9000,30.3,33.1,12.4,9.7,14.5
33222,TX,LA PROMESA APARTMENTS,ODESSA,100,9384,27.8,26.3,-4,-4,24.8
7762,TX,LA RISA,SAN ANTONIO,100,16716,4.6,25.3,16.5,19.8,33.8
3132,TX,LA SOMBRA APARTMENTS,DONNA,100,9498,-4,62,28,-4,-4
15876,TX,LA STELLA,EDINBURG,100,14430,0,18,37.1,28.1,16.9
27689,TX,LA TERRAZA AT LOMAS DEL SUR,LAREDO,100,19564.5,-4,-4,10.3,38.1,46
15393,TX,LA VENTANA APARTMENTS,ABILENE,100,21090,20,-4,-4,-4,55.7
33321,TX,LA VILLA DE ALTON,ALTON,100,15380.5,-4,28.9,-4,22.4,28.9
31447,TX,LA VILLITA,FORNEY,100,21135.5,0,23.1,-4,-4,50
20184,TX,LA VILLITA APARTMENTS,BROWNSVILLE,100,12838,-4,37.5,-4,-4,23.4
32223,TX,LA VILLITA APARTMENTS PHASE II,BROWNSVILLE,100,11000,15.2,30.4,19,20.3,15.2
16457,TX,LA VISTA  APARTMENTS,MCALLEN,100,9492,-4,54.2,-4,-4,-4
4751,TX,LA VISTA DE GUADALUPE,AUSTIN,100,32766,0,0,-4,-4,71.4
4703,TX,LA VISTA RETIREMENT COMMUNITY,SAN MARCOS,100,21296.5,-4,-4,15.3,18.7,58.7
12185,TX,LA VISTA TOWNHOMES,DEL RIO,100,17992.5,-4,-4,17.1,26.3,35.5
38490,TX,LAFAYETTE PLAZA,HOUSTON,100,22052,0,11.2,18.4,15.3,55.1
37120,TX,LAFAYETTE VILLAGE APARTMENTS *,HOUSTON,100,27336,7.2,16.1,6.4,5.2,65.1
39507,TX,LAGO VISTA VILLAGE,SAN ANTONIO,100,17905,-4,25.7,-4,21.4,37.1
23690,TX,LAKE COLONY APARTMENTS,GARLAND,100,17342,13.8,19.8,11.9,9.3,45.1
15823,TX,LAKE JACKSON MANOR,LAKE JACKSON,100,19878,-4,-4,16.5,19,49.4
9608,TX,LAKE RIDGE APARTMENTS,MABANK,100,15434,0,-4,33.3,31,-4
3190,TX,LAKE SENIORS,SOUR LAKE,100,14340,0,-4,41.4,-4,-4
20813,TX,LAKECREST VILLAGE APARTMENTS,HOUSTON,99.6,24960,9,12.6,8.5,7.2,62.8
25859,TX,LAKELINE STATION,AUSTIN,100,28800,0,-4,-4,-4,85.2
26340,TX,LAKERIDGE APARTMENTS,DALLAS,100,25380,0,0,-4,-4,76.6
30400,TX,LAKERIDGE TOWNHOMES,TEXARKANA,100,15760.5,-4,28.2,-4,20.9,30
4547,TX,LAKES OF EL DORADO,MCKINNEY,100,26903,13.7,-4,-4,7.3,74.4
27795,TX,LAKESIDE APARTMENTS,MOUNT PLEASANT,100,14723,30.2,-4,-4,17.5,30.2
27793,TX,LAKESIDE MANOR SENIOR COMMUNITY,LITTLE ELM,100,21000.5,-4,-4,8,29.5,55.7
30497,TX,LAKEVIEW APARTMENTS,FORT WORTH,100,29804,-4,8.7,-4,-4,84.2
39501,TX,LAKEVIEW COURT (FKA ONE MAIN PLACE),LITTLE ELM,100,15429,-4,-4,-4,-4,-4
7772,TX,LAKEVIEW PARK,DENISON,98.7,23892,-4,-4,-4,-4,68.9
30401,TX,LAKEVIEW TOWNHOMES,DALLAS,100,13276,17.1,22.4,14.5,11.2,34.9
20237,TX,LAMADRID APARTMENTS,AUSTIN,100,36400,-4,-4,-4,-4,80.7
39541,TX,LAMESA SENIORS COMMUNITY,LAMESA,100,16191.5,0,-4,-4,54.2,-4
19976,TX,LAMPASAS GARDENS,LAMPASAS,100,9372,-4,45.8,-4,-4,-4
16453,TX,LANCASTER APARTMENTS,KATY,100,31200,-4,-4,4.4,-4,90.8
38951,TX,LANDA PLACE,NEW BRAUNFELS,100,13079.5,44.9,-4,-4,16.3,29.6
26339,TX,LANDINGS AT BLUFF RIDGE (FKA ROSEMONT AT BLUFF RIDGE),DALLAS,100,30547.5,9.1,-4,-4,4.7,82.7
38545,TX,LANGWICK SENIOR RESIDENCES,HOUSTON,100,14062,-4,19.5,35,-4,26
37167,TX,LANSBOUROUGH APARTMENTS,HOUSTON,100,17152.5,-4,17.9,16.4,-4,44.3
33377,TX,LANTANA APARTMENTS,BEEVILLE,100,11543.5,-4,35.9,-4,-4,27.2
26609,TX,LAREDO HILL,BIG SPRING,100,2400,61.8,16.2,-4,-4,-4
4924,TX,LAS BRISAS APARTMENTS PHASE I,DEL RIO,100,17250,-4,-4,25.3,28,32
16018,TX,LAS BRISAS MANOR,DEL RIO,100,14993,-4,-4,27.1,35.4,-4
13985,TX,LAS CANTERAS APARTMENTS,PHARR,100,9480,-4,46.5,18.2,-4,20.2
31441,TX,LAS FRESAS APARTMENTS,POTEET,100,25711.5,0,-4,-4,-4,69.4
35812,TX,LAS LOMAS APARTMENTS,DALLAS,100,26000,-4,9.9,-4,9.2,73
26295,TX,LAS VILLAS DE LEON,SAN ANTONIO,100,18385,-4,21.4,-4,13.7,45
24286,TX,LAS VILLAS DE MERIDA APARTMENTS,SAN ANTONIO,78.3,19793.5,-4,-4,18.1,18.1,50
3072,TX,LAUREL GLEN,SAN ANTONIO,100,21447,-4,-4,-4,22.4,59.2
32173,TX,LAUREL POINT SENIOR APARTMENTS,HOUSTON,100,18032,0,-4,-4,27.3,40.9
30604,TX,LAURELES DEL ESTE,FABENS,100,18691.5,-4,-4,32.5,-4,40
11340,TX,LBJ GARDEN VILLAS,MESQUITE,100,25442,7,10.8,7.6,11.5,63.1
25861,TX,LEANDER STATION SENIOR VILLAGE,LEANDER,98.2,23320.5,-4,-4,8.9,17.9,69.6
3969,TX,LEE SENIORS,EL PASO,100,11113,-4,-4,-4,-4,0
20231,TX,LEGACY AT SCIENCE PARK,SAN ANTONIO,100,15657.5,-4,22.2,23.3,-4,35.6
20187,TX,LEGACY ON O'CONNOR ROAD,SAN ANTONIO,100,17880,0,-4,27.4,-4,38.1
4543,TX,LEGACY POINT APARTMENT HOMES,GARLAND,100,12619.5,10.4,30.8,18.1,6,34.6
3971,TX,LEGACY SENIOR HOUSING OF PORT ARTHUR,PORT ARTHUR,90,16102,-4,-4,-4,24.1,31.5
23741,TX,LEGEND OAKS,LLANO,100,17893,0,-4,33.3,-4,36.1
869,TX,LEVELLAND MANOR APARTMENTS,LEVELLAND,100,12263.5,0,33.3,36.1,-4,-4
38806,TX,LEXINGTON ARMS,WAXAHACHIE,100,31603,0,-4,-4,-4,80
852,TX,LEXINGTON COURT,KILGORE,100,20908,-4,-4,15.3,22.2,54.2
35811,TX,LEXINGTON COURT PHASE II,KILGORE,100,20800,-4,-4,-4,16.2,56.8
23644,TX,LEXINGTON MANOR APARTMENTS,CORPUS CHRISTI,100,21740,-4,12.4,14.4,-4,56.9
39005,TX,LIBERTY MANOR,LIBERTY HILL,100,22833,0,0,-4,-4,72.3
21796,TX,LIBERTY PASS,SELMA,100,28038,0,-4,-4,-4,78.3
15875,TX,LIBERTY SQUARE & LIBERTY VILLAGE,GROESBECK,100,10946,-4,35.1,23,23,-4
31757,TX,LIBERTY TRAILS TOWNHOMES,LIBERTY HILL,100,33809.5,0,0,-4,-4,92.1
28217,TX,LIMESTONE RIDGE APARTMENTS,BIG SPRING,100,14571,21.6,18.9,-4,-4,32.4
3243,TX,LINCOLN PARK APARTMENTS,HOUSTON,100,10278,19.2,29.8,19.7,8.6,22.7
37282,TX,LINDA VISTA APARTMENTS,EL PASO,41.7,22656,0,0,0,-4,-4
25809,TX,LINDBERGH PARC SENIOR APARTMENTS,FORT WORTH,100,23516,-4,-4,6.7,14.4,67.7
19973,TX,LINWOOD SQUARE,FORT WORTH,100,11112,-4,39,33.5,18.5,-4
33169,TX,LITTLE NELL APARTMENTS,HOUSTON,100,29512,-4,8.7,9.1,-4,73.6
18930,TX,LITTLE YORK VILLAS,HOUSTON,100,15600,-4,11.7,33,-4,42.7
3972,TX,LITTLEFIELD MANOR APARTMENTS,LITTLEFIELD,100,11302.5,0,-4,-4,-4,-4
4706,TX,LIVE OAK APARTMENTS,GEORGETOWN,100,26988,-4,-4,-4,13,75.9
32380,TX,LIVE OAK MANOR APARTMENTS,THREE RIVERS,100,9759,-4,52.8,30.6,-4,-4
14191,TX,LIVE OAK TRAILS,AUSTIN,100,23121.5,0,-4,-4,19,70.7
4978,TX,LIVE OAK VILLAGE,ARANSAS PASS,100,15335.5,0,18.4,30.3,28.9,22.4
5078,TX,LIVE OAK VILLAS,GEORGE WEST,100,21196,26.8,-4,-4,-4,58.5
37277,TX,LIVINGSTON PLAZA,LIVINGSTON,95.7,9370,-4,-4,-4,0,-4
15403,TX,LIVINGSTON SENIORS APARTMENTS,LIVINGSTON,100,12980,-4,33.3,-4,-4,-4
33223,TX,LODGE AT MERRILLTOWN,AUSTIN,100,24575.5,-4,-4,6.6,14.6,72.7
19241,TX,LODGE AT SILVERDALE APARTMENT HOMES,CONROE,100,22173,-4,0,-4,20.6,65.6
16403,TX,LODGE AT WESTLAKE,HUMBLE,100,21583.5,-4,-4,12.2,22.2,60
24295,TX,LOGANS POINTE,MOUNT VERNON,100,25790,-4,-4,0,19,72
37224,TX,LONE OAK APARTMENTS,GRAHAM,100,12096,-4,27,30.2,23.8,-4
33477,TX,LONE OAK MANOR APTS,THREE RIVERS,100,14235,-4,-4,-4,-4,-4
14099,TX,LONE STAR GAS LOFTS,DALLAS,100,17076.5,-4,-4,20.8,15.1,43.4
21745,TX,LONE STAR SENIORS APARTMENTS,LONE STAR,100,10299.5,-4,-4,-4,-4,0
33167,TX,LONGBOAT KEY APARTMENTS,HOUSTON,100,28580,-4,-4,-4,-4,88.6
21695,TX,LOS EBANOS APARTMENTS - BROWNSVILLE,BROWNSVILLE,100,10260,18.5,29.2,-4,21.5,-4
19978,TX,LOS EBANOS APARTMENTS - ZAPATA,ZAPATA,100,9502,0,-4,-4,0,0
9702,TX,LOS LAURELES APARTMENTS,EDCOUCH,100,9492,-4,-4,-4,0,-4
11559,TX,LOS NARANJOS APARTMENTS,ALTON,100,9498,-4,58.6,-4,-4,0
5019,TX,LOUETTA VILLAGE APARTMENTS,SPRING,100,21415,-4,-4,-4,14.8,60
18976,TX,LOVETT MANOR,HOUSTON,71.5,17004,0,11.5,23.9,38.1,26.5
28121,TX,LT. PALMER BAIRD,EL PASO,100,13481,23.6,-4,-4,25.5,-4
19083,TX,LUCERO (FKA OAK CREEK VILLAGE),AUSTIN,99.4,10688.5,24.4,23.8,13.4,8.1,30.2
38950,TX,LUCERO APARTMENTS,SAN ANTONIO,100,27924,5.6,8.1,7.5,6.5,72.3
9877,TX,LULAC AMISTAD APARTMENTS,SINTON,100,9505,-4,50,-4,-4,-4
945,TX,LULAC HACIENDA APARTMENTS,CORPUS CHRISTI,100,10338,0,48.3,38.3,-4,-4
27789,TX,LULAC VILLAGE PARK,CORPUS CHRISTI,100,9141.5,25,29.6,18.4,15.1,11.8
25909,TX,LULAC WEST PARK APARTMENTS,CORPUS CHRISTI,98.4,12545,15.8,19.2,26.7,16.7,21.7
11388,TX,LUMBERTON SENIOR VILLAGE,LUMBERTON,100,20320,0,0,-4,-4,54.5
19930,TX,LUXAR VILLAS,DALLAS,100,23068,-4,16.1,-4,-4,57
35163,TX,LYNDON B. JOHNSON MEMORIAL APARTMENTS,EL PASO,100,12489,12,23.2,26.4,20.8,17.6
11394,TX,LYONS VILLAGE TOWNHOMES,HOUSTON,100,24834,0,-4,-4,-4,75
9550,TX,M STATION,AUSTIN,100,30698,-4,-4,-4,-4,83.9
30503,TX,MADISON OAKS,WINNSBORO,100,22580,0,-4,-4,27.8,57.4
32225,TX,MADISON PARK,LUBBOCK,100,20592,-4,-4,-4,25.6,53.1
3866,TX,MADISON POINT APARTMENTS,DALLAS,100,19228,-4,-4,20.9,28.8,41.7
37124,TX,MADISON POINTE,COTULLA,100,18768,-4,-4,-4,34.2,43.4
20858,TX,"MADISONVILLE MANOR SENIOR CITIZENS COMPLEX, LTD",MADISONVILLE,100,12922,0,37.5,40.6,-4,-4
25756,TX,MAGNOLIA ACRES,ANGLETON,100,15704,-4,-4,25.8,34.8,19.7
38439,TX,MAGNOLIA AT MESQUITE CREEK,MESQUITE,100,15747,26.6,11.5,10.7,9.1,42.1
11282,TX,MAGNOLIA AT VILLAGE CREEK,FORT WORTH,100,1,61.4,5.6,-4,-4,27.1
8340,TX,MAGNOLIA ESTATES (FKA - OLIVE GROVE MANOR),HOUSTON,100,20993,0,12.6,15.7,18.2,53.5
27690,TX,MAGNOLIA PLACE APARTMENTS,HOUSTON,100,18587.5,0,7.6,18.8,34,39.6
35816,TX,MAGNOLIA TRACE,DALLAS,100,15436,11.7,9.9,24.3,26.1,27.9
11451,TX,MAGNOLIA TRAILS,MAGNOLIA,100,21374.5,-4,-4,-4,25,56.3
3963,TX,MAIN STREET COMMONS,TAYLOR,100,19219,-4,-4,20,24,45.3
4544,TX,MANOR AT JERSEY VILLAGE,JERSEY VILLAGE,100,18659,-4,-4,18.3,34.1,39
38491,TX,"MANSFIELD RETIREMENT, LTD.",MANSFIELD,40.4,18240,0,-4,-4,-4,-4
37165,TX,MANSIONS AT HASTINGS GREEN,HOUSTON,100,28600,-4,8.4,-4,6.6,76.7
30505,TX,MANSIONS AT HASTINGS GREEN SENIOR,HOUSTON,100,21458,-4,7.9,-4,24.2,61.1
37272,TX,MANSIONS AT MOSES LAKE,TEXAS CITY,100,21223,-4,9.7,-4,25.3,54.9
30454,TX,MANSIONS AT TURKEY CREEK,HUMBLE,99.6,24298,6.1,9.3,8.5,12.1,64
13989,TX,MAPLEWOOD CROSSING,LEAGUE CITY,100,23982,0,-4,-4,-4,73.8
4697,TX,MARABELLA,AMARILLO,98.8,20987,0,-4,-4,23.8,54.8
28072,TX,MARCH STREET,DALLAS,100,27135.5,-4,-4,-4,-4,80
7719,TX,MARIPOSA APARTMENT HOMES AT HUNTER ROAD,SAN MARCOS,100,25558,-4,-4,-4,9.7,77.8
21797,TX,MARIPOSA APARTMENT HOMES AT SOUTH BROADWAY,JOSHUA,100,21915,0,-4,-4,28.3,59.1
9602,TX,MARIPOSA AT BAY COLONY,DICKINSON,100,20798,-4,-4,13.8,25,56.9
21748,TX,MARIPOSA AT ELK DRIVE,BURLESON,100,21312,0,-4,-4,24.8,57.3
8344,TX,MARIPOSA AT ELLA BLVD,HOUSTON,100,19285.5,-4,-4,13.9,28.9,47.8
28218,TX,MARIPOSA AT PECAN PARK,LA PORTE,100,22600.5,0,-4,-4,15,65
944,TX,MARIPOSA AT REED ROAD,HOUSTON,100,20243.5,-4,-4,15.9,17.6,52.4
23635,TX,MARIPOSA AT RIVER BEND APARTMENT HOMES,GEORGETOWN,100,23935.5,-4,-4,-4,19.5,73.5
9609,TX,MARIPOSA AT SPRING HOLLOW,SAGINAW,100,20147,0,-4,-4,28.6,52.9
18981,TX,MARIPOSA GARDENS APARTMENTS,MATHIS,100,1,92.3,0,0,-4,-4
11390,TX,MARKET PLACE APARTMENTS,BROWNWOOD,100,17966,-4,21.7,-4,33.3,31.7
33320,TX,MARLIN SQUARE APARTMENTS,MARLIN,100,11125,-4,-4,-4,-4,-4
4975,TX,MARSHALL MEADOWS APARTMENTS HOMES,SAN ANTONIO,100,24725,-4,11.5,-4,11.5,64.2
35808,TX,MARTHA'S VINEYARD PLACE,DALLAS,100,17405,-4,16.5,17.6,-4,42.4
16027,TX,MARTINDALE APARTMENTS,MARTINDALE,100,18031,-4,-4,-4,-4,-4
7872,TX,MASON SENIOR APARTMENT HOMES,KATY,100,21363,0,-4,-4,28.8,55.9
23738,TX,MASTERS RANCH APARTMENTS,SAN ANTONIO,99.2,24310.5,-4,11.3,-4,9.3,68.5
16026,TX,MATHIS APARTMENTS,MATHIS,100,11025,-4,-4,-4,-4,-4
32167,TX,MATTHEW RIDGE APARTMENTS,HOUSTON,100,26497,5.8,-4,6.7,-4,77.9
2973,TX,MAY ROAD APARTMENTS,SEAGOVILLE,100,15359,0,16,32.1,22.2,29.6
10498,TX,MAYFAIR PARK APARTMENTS,HOUSTON,100,27881,-4,11.4,10.9,-4,70.9
37176,TX,MAYFIELD PARK,ARLINGTON,100,23830.5,-4,19.2,-4,10,58.8
21854,TX,MCGREGOR SENIORS APARTMENTS,MCGREGOR,100,14556,0,-4,42.9,-4,-4
27796,TX,MCKINNEY MANOR APARTMENTS,SWEENY,100,21004,-4,-4,-4,-4,57.4
33277,TX,MEADOW VISTA,WEATHERFORD,100,18081.5,-4,-4,20,37.5,35
15923,TX,MEADOWBROOK PLAZA APARTMENTS,HOUSTON,100,31078,-4,-4,-4,8.2,89.1
878,TX,MEADOWBROOK SQUARE,GODLEY,100,15106.5,0,-4,-4,-4,-4
3129,TX,MEADOWBROOK TOWNHOMES,EL PASO,100,19800,0,-4,-4,-4,44
26610,TX,MEADOWLAKE VILLAGE APARTMENTS,MABANK,100,16706,0,-4,-4,28.2,35.9
16397,TX,MEADOWLANDS APARTMENTS,HOUSTON,100,24917,5.5,9.3,11.4,7.2,66.5
20085,TX,MEADOWPARK APARTMENTS,ELGIN,100,15162,-4,-4,-4,-4,42.9
15866,TX,MEADOWS AT BENTLEY PLACE APARTMENTS,SAN ANTONIO,98.2,19500,-4,-4,25.8,-4,47.9
14098,TX,MEADOWS AT CYPRESS CREEK,CYPRESS,100,24490.5,-4,-4,10.6,11.3,68.3
19919,TX,MEADOWS PLACE SENIOR VILLAGE,MEADOWS PLACE,99.3,17232,0,15.2,25.5,23.4,35.9
15399,TX,MEADOWVIEW TOWNHOMES,TERRELL,100,1,60,0,0,-4,-4
14035,TX,MEDIO SPRINGS RANCH APARTMENTS,SAN ANTONIO,100,28450,-4,-4,-4,3.5,91.9
20078,TX,MERCANTILE APARTMENTS,FORT WORTH,99.7,33420,-4,-4,-4,-4,88.7
38949,TX,MERRITT HERITAGE,GEORGETOWN,100,25686,0,-4,-4,16.3,76.4
32377,TX,MERRITT HILL COUNTRY,DRIPPING SPRINGS,100,26121,0,0,-4,-4,85
14198,TX,MERRITT LAKESIDE SENIOR VILLAGE,SCHERTZ,100,18591,-4,-4,17,30.1,41.5
31437,TX,MERRITT LEGACY,LEANDER,99.4,32340,-4,-4,-4,8.6,83.3
14148,TX,MERRITT MCGOWAN MANOR,MCKINNEY,100,22576.5,-4,16.9,11,-4,55.9
38489,TX,MERRITT MONUMENT,MIDLAND,100,33540,0,-4,-4,-4,91.6
15241,TX,MESA PLACE TOWNHOMES (AKA WESTERN MESA HILLS),EL PASO,100,18708,-4,-4,9.4,35.2,45.3
