ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,UNITS_INC_ILMT_IRES_RPTD_PCT,UNITS_I_IL_IR_0_PCT,UNITS_I_IL_IR_0_30_PCT,UNITS_I_IL_IR_30_40_PCT,UNITS_I_IL_IR_40_50_PCT,UNITS_I_IL_IR_50_60_PCT,UNITS_I_IL_IR_GT60_PCT
11618,WA,WA-93-00150,KENNEWICK,100,100,0,100,0,0,0,0
5609,WA,WA-93-00151,KENNEWICK,100,100,0,-4,-4,0,0,0
11190,WA,WA-93-00152,KENNEWICK,100,100,0,-4,0,-4,0,0
10567,WA,WA-93-00153,KENNEWICK,100,100,0,-4,0,-4,0,0
12093,WA,WA-93-00154,KENNEWICK,100,100,0,-4,-4,0,0,0
28081,WA,WA-93-00155,KENNEWICK,100,100,0,100,0,0,0,0
18240,WA,WA-93-00156,EAST WENTACHEE,100,100,-4,-4,0,0,0,0
17123,WA,WA-93-00157,EAST WENTACHEE,100,100,-4,-4,0,0,0,0
32231,WA,WA-93-00175,SEATTLE,100,100,100,0,0,0,0,0
35225,WA,WA-93-00176,AUBURN,100,100,0,-4,-4,0,0,0
38869,WA,WA-93-00177,AUBURN,100,100,0,-4,-4,0,0,0
6763,WA,WA-93-00178,AUBURN,100,100,0,-4,-4,0,0,0
33234,WA,WA-93-00179,KENT,100,100,-4,97.8,0,-4,0,0
25985,WA,WA-93-00181,KIRKLAND,100,100,0,100,0,0,0,0
33385,WA,WA-94-00002,LAKEWOOD,100,100,0,100,0,0,0,0
11408,WA,WA-94-00003,LAKEWOOD,100,100,-4,-4,0,0,0,0
18130,WA,WA-94-00005,BELLEVUE,100,100,0,-4,-4,0,0,0
4666,WA,WA-94-00006,BELLEVUE,100,100,0,88.9,-4,0,-4,0
27645,WA,WA-94-00007,BELLEVUE,100,100,0,-4,0,-4,0,0
35228,WA,WA-94-00008,BELLEVUE,100,100,0,-4,-4,0,0,0
1051,WA,WA-94-00009,BELLEVUE,100,100,0,88.9,-4,0,-4,0
11464,WA,WA-94-00010,BELLEVUE,100,100,0,-4,0,-4,0,-4
29120,WA,WA-94-00011,BELLEVUE,100,100,0,-4,0,0,-4,0
22493,WA,WA-94-00012,BELLEVUE,100,100,0,83.3,-4,0,-4,0
21766,WA,WA-94-00013,BELLEVUE,100,100,0,-4,-4,0,-4,0
15939,WA,WA-94-00014,BELLEVUE,100,100,0,-4,-4,-4,0,0
37505,WA,WA-94-00015,BELLEVUE,100,100,0,-4,-4,0,0,0
38968,WA,WA-94-00016,BELLEVUE,100,100,0,-4,-4,0,0,0
1055,WA,WA-94-00017,BELLEVUE,100,100,0,100,0,0,0,0
33969,WA,WA-94-00018,BELLEVUE,100,100,0,83.3,-4,-4,0,0
28125,WA,WA-94-00019,RENTON,100,100,0,100,0,0,0,0
23700,WA,WA-94-00026,BREMERTON,100,100,-4,-4,0,0,0,0
18343,WA,WA-94-00034,PULLMAN,100,100,-4,77.8,-4,0,0,-4
15940,WA,WA-94-00036,PULLMAN,100,100,0,83.3,-4,0,-4,0
40739,WA,WA-94-00042,SILVERDALE,100,100,-4,95.5,-4,0,0,0
4715,WA,WA-94-00055,KENNEWICK,100,100,0,-4,-4,-4,0,0
9794,WA,WA-94-00056,KENNEWICK,100,100,0,100,0,0,0,0
28127,WA,WA-94-00057,KENNEWICK,100,100,0,100,0,0,0,0
9674,WA,WA-94-00058,KENNEWICK,100,100,0,100,0,0,0,0
8997,WA,WA-94-00059,KENNEWICK,100,100,0,100,0,0,0,0
20721,WA,WA-94-00060,KENNEWICK,100,100,0,-4,-4,-4,0,0
22600,WA,WA-94-00061,KENNEWICK,100,100,0,-4,0,-4,0,0
5669,WA,WA-94-00062,KENNEWICK,100,100,0,100,0,0,0,0
20722,WA,WA-94-00063,KENNEWICK,91.7,91.7,0,100,0,0,0,0
21811,WA,WA-94-00071,TACOMA,100,100,-4,-4,0,0,0,0
2212,WA,WA-94-00072,TACOMA,100,100,-4,-4,0,0,0,0
27755,WA,WA-94-00077,PORT ORCHARD,100,100,0,-4,0,-4,-4,0
40742,WA,WA-94-00079,PORT ORCHARD,100,100,0,-4,-4,0,0,0
28132,WA,WA-94-00081,PORT ORCHARD,100,100,0,-4,-4,0,0,0
40743,WA,WA-94-00112,SEATTLE,100,100,100,0,0,0,0,0
15982,WA,WA-94-00119,EVERETT,100,100,0,100,0,0,0,0
27799,WA,WA-94-00126,SHELTON,100,100,-4,80,0,0,0,-4
33909,WA,WA-94-00129,KENT,99,99,-4,-4,0,0,0,0
2215,WA,WA-94-00169,SEQUIM,100,100,0,100,0,0,0,0
28179,WA,WA-94-00173,SEATTLE,100,100,-4,-4,0,0,0,0
14159,WA,WA-94-00182,OAK HARBOR,100,100,100,0,0,0,0,0
15775,WA,WA-94-00183,OAK HARBOR,100,100,100,0,0,0,0,0
28180,WA,WA-94-00188,SEATTLE,100,100,0,-4,-4,0,0,0
4557,WA,WA-94-00190,RICHLAND,100,100,0,-4,-4,0,0,0
27135,WA,WA-94-00191,RICHLAND,100,100,0,-4,-4,0,0,0
2221,WA,WA-94-00193,RICHLAND,100,100,0,-4,-4,0,0,0
39558,WA,WA-94-00194,RICHLAND,100,100,0,100,0,0,0,0
4766,WA,WA-94-00195,RICHLAND,100,100,0,-4,-4,0,0,0
9462,WA,WA-94-00196,RICHLAND,100,100,0,-4,-4,0,0,0
32332,WA,WA-94-00204,LACEY,100,100,0,-4,0,0,-4,0
28241,WA,WA-94-00205,LACEY,100,100,0,-4,-4,0,0,0
9847,WA,WA-94-00206,LACEY,100,100,0,100,0,0,0,0
34507,WA,WA-94-00209,LACEY,100,100,0,-4,-4,0,0,0
11522,WA,WA-94-00210,LACEY,100,100,0,-4,-4,0,0,0
5605,WA,WA-94-00212,LACEY,100,100,0,-4,-4,-4,0,0
38967,WA,WA-94-00214,LACEY,100,100,0,-4,-4,-4,0,0
1090,WA,WA-94-00215,LACEY,100,100,0,-4,0,0,-4,0
32333,WA,WA-94-00216,LACEY,100,100,0,-4,-4,0,0,-4
23754,WA,WA-94-00217,LACEY,100,100,0,-4,-4,0,0,0
11254,WA,WA-94-00218,LACEY,100,100,0,-4,-4,0,0,0
21865,WA,WA-94-00236,TACOMA,100,100,-4,88.2,-4,0,0,0
40794,WA,WA-94-00237,TACOMA,100,100,-4,88.2,-4,0,0,0
16032,WA,WA-94-00239,BREMERTON,100,100,0,-4,0,-4,0,0
22078,WA,WA-94-00240,BREMERTON,100,100,0,-4,-4,0,0,0
39071,WA,WA-94-00242,BREMERTON,100,100,0,100,0,0,0,0
23542,WA,WA-94-00243,BREMERTON,100,100,0,-4,-4,0,0,-4
11681,WA,WA-94-00244,BREMERTON,100,100,0,-4,-4,0,0,0
40833,WA,WA-94-00245,BREMERTON,100,100,0,-4,-4,0,-4,-4
32444,WA,WA-94-00246,BREMERTON,100,100,0,-4,-4,0,-4,0
9894,WA,WA-94-00251,REDMOND,100,100,0,80,-4,-4,0,-4
21868,WA,WA-95-00001,RENTON,100,100,0,-4,-4,0,0,0
28187,WA,WA-95-00003,RENTON,100,100,0,91.3,-4,-4,0,0
27807,WA,WA-95-00005,KENNEWICK,91.7,91.7,0,-4,0,0,-4,0
14312,WA,WA-95-00006,KENNEWICK,100,100,0,100,0,0,0,0
37184,WA,WA-95-00007,KENNEWICK,100,100,0,-4,0,-4,0,0
17907,WA,WA-95-00008,KENNEWICK,100,100,0,-4,-4,0,0,0
20934,WA,WA-95-00009,KENNEWICK,100,100,0,-4,0,-4,0,0
15051,WA,WA-95-00010,KENNEWICK,100,100,0,-4,0,-4,0,0
28962,WA,WA-95-00011,KENNEWICK,100,100,0,-4,-4,0,0,0
16036,WA,WA-95-00012,KENNEWICK,100,100,0,-4,-4,0,0,0
27983,WA,WA-95-00013,KENNEWICK,100,100,0,-4,-4,-4,0,0
29024,WA,WA-95-00014,KENNEWICK,100,100,0,-4,-4,-4,0,-4
35169,WA,WA-95-00015,KENNEWICK,100,100,0,100,0,0,0,0
28762,WA,WA-95-00016,KENNEWICK,100,100,0,-4,-4,0,0,0
32137,WA,WA-95-00017,KENNEWICK,100,100,0,-4,0,-4,0,0
16134,WA,WA-95-00018,KENNEWICK,100,100,0,100,0,0,0,0
33912,WA,WA-95-00019,KENNEWICK,100,100,0,100,0,0,0,0
27140,WA,WA-95-00020,KENNEWICK,91.7,91.7,0,-4,0,-4,0,0
35170,WA,WA-95-00021,KENNEWICK,100,100,0,100,0,0,0,0
9564,WA,WA-95-00022,KENNEWICK,100,100,0,-4,-4,0,-4,-4
1134,WA,WA-95-00024,EVERETT,100,100,0,-4,-4,0,0,0
25870,WA,WA-95-00026,TUKWILA,100,100,0,-4,-4,0,0,0
14004,WA,WA-95-00027,TUKWILA,100,100,0,100,0,0,0,0
23595,WA,WA-95-00028,TUKWILA,100,100,0,-4,-4,0,0,0
39435,WA,WA-95-00029,TUKWILA,100,100,0,100,0,0,0,0
6383,WA,WA-95-00030,TUKWILA,100,100,0,100,0,0,0,0
20883,WA,WA-95-00031,TUKWILA,100,100,0,100,0,0,0,0
4610,WA,WA-95-00032,TUKWILA,100,100,0,100,0,0,0,0
15197,WA,WA-95-00033,TUKWILA,100,100,0,100,0,0,0,0
37025,WA,WA-95-00035,SEATTLE,100,100,0,-4,-4,0,0,0
32181,WA,WA-95-00036,SEATTLE,100,100,-4,89.7,0,-4,0,0
38392,WA,WA-95-00037,SEATTLE,96.6,96.6,0,85.7,-4,0,-4,0
22443,WA,WA-95-00038,SEATTLE,100,100,0,-4,-4,0,0,0
28811,WA,WA-95-00039,SEATTLE,95.7,95.7,-4,86.4,-4,0,0,0
14006,WA,WA-95-00040,SEATTLE,100,100,0,87,-4,-4,0,0
35175,WA,WA-95-00053,MOUNT VERNON,100,100,0,-4,-4,0,0,0
2720,WA,WA-95-00054,MOUNT VERNON,100,100,0,-4,-4,-4,0,0
10517,WA,WA-95-00055,MOUNT VERNON,100,100,0,-4,-4,0,0,0
4931,WA,WA-95-00056,MOUNT VERNON,100,100,0,87.5,-4,-4,0,0
15204,WA,WA-95-00057,MOUNT VERNON,100,100,0,-4,0,-4,0,0
15879,WA,WA-95-00058,MOUNT VERNON,100,100,0,-4,-4,0,0,0
16472,WA,WA-95-00059,MOUNT VERNON,100,100,0,80,-4,-4,0,0
18079,WA,WA-95-00060,MOUNT VERNON,100,100,0,75,-4,0,-4,0
20664,WA,WA-95-00061,MOUNT VERNON,100,100,0,100,0,0,0,0
9613,WA,WA-95-00062,MOUNT VERNON,100,91.7,0,-4,-4,0,0,0
10518,WA,WA-95-00063,MOUNT VERNON,100,100,0,-4,-4,0,0,0
1101,WA,WA-95-00065,COLVILLE,100,100,0,100,0,0,0,0
4606,WA,WA-95-00066,COLVILLE,100,100,0,100,0,0,0,0
2561,WA,WA-95-00067,ELLENSBURG,100,100,0,100,0,0,0,0
9769,WA,WA-95-00068,ELLENSBURG,100,100,-4,81.3,-4,-4,0,0
39633,WA,WA-95-00069,ELLENSBURG,100,100,0,-4,-4,0,0,0
39019,WA,WA-95-00070,ELLENSBURG,100,100,0,-4,-4,0,0,0
17077,WA,WA-95-00071,ELLENSBURG,100,100,0,100,0,0,0,0
15207,WA,WA-95-00072,ELLENSBURG,100,100,0,-4,-4,0,0,0
17078,WA,WA-95-00073,ELLENSBURG,100,100,0,-4,-4,0,0,0
14008,WA,WA-95-00074,ELLENSBURG,100,100,0,-4,-4,0,0,0
11149,WA,WA-95-00075,ELLENSBURG,100,100,-4,75,-4,-4,0,0
6714,WA,WA-95-00076,ELLENSBURG,100,100,0,-4,-4,0,0,0
21717,WA,WA-95-00077,ELLENSBURG,100,100,0,-4,0,-4,0,0
38866,WA,WA-95-00082,EVERETT,100,100,-4,-4,0,0,0,0
21659,WA,WA-95-00083,SPOKANE,100,100,0,-4,-4,0,0,0
40019,WA,WA-95-00097,PULLMAN,100,100,0,-4,-4,0,0,0
14476,WA,WA-95-00098,PULLMAN,100,100,-4,83.3,0,-4,0,0
28339,WA,WA-95-00099,PULLMAN,94.4,94.4,0,82.4,-4,-4,0,0
16145,WA,WA-95-00114,SPOKANE,100,100,0,100,0,0,0,0
2725,WA,WA-95-00115,SPOKANE,100,100,0,-4,-4,0,-4,0
28085,WA,WA-95-00117,SPOKANE,100,100,0,-4,-4,0,0,0
20671,WA,WA-95-00118,SPOKANE,100,100,0,-4,0,-4,0,0
2876,WA,WA-95-00119,SPOKANE,100,100,0,100,0,0,0,0
23654,WA,WA-95-00121,SPOKANE,100,100,0,-4,-4,0,0,0
32232,WA,WA-95-00124,PORT ORCHARD,100,100,0,-4,-4,0,-4,0
25983,WA,WA-95-00130,BELLINGHAM,100,100,0,100,0,0,0,0
4601,WA,WA-95-00131,PORT ORCHARD,100,100,0,100,0,0,0,0
37976,WA,WA-95-00132,SEATTLE,100,100,-4,-4,0,0,0,0
5604,WA,WA-95-00133,KENNEWICK,100,100,0,-4,-4,0,0,0
39479,WA,WA-95-00136,KENNEWICK,100,100,0,-4,-4,0,0,0
33382,WA,WA-95-00143,OAK HARBOR,100,100,100,0,0,0,0,0
21611,WA,WA-95-00144,OAK HARBOR,100,100,100,0,0,0,0,0
4662,WA,WA-95-00148,OAK HARBOR,100,100,100,0,0,0,0,0
15932,WA,WA-95-00159,KENT,100,100,0,98.4,-4,-4,0,0
33185,WA,WA-95-00161,TACOMA,100,100,-4,81.7,-4,-4,0,0
2881,WA,WA-95-00162,SPOKANE,94.4,94.4,-4,-4,0,0,0,0
14939,WA,WA-95-00163,SPOKANE,100,100,-4,-4,0,0,0,0
11202,WA,WA-95-00169,OLYMPIA,100,100,-4,90.7,-4,-4,0,0
22494,WA,WA-95-00170,PORT ANGELES,100,100,0,100,0,0,0,0
33334,WA,WA-95-00171,KENT,100,100,0,-4,-4,0,0,0
9672,WA,WA-95-00172,KENT,100,100,0,100,0,0,0,0
28909,WA,WA-95-00175,BELLINGHAM,100,100,0,-4,-4,0,0,0
22498,WA,WA-95-00176,BELLINGHAM,100,100,0,-4,-4,0,0,0
27750,WA,WA-95-00177,BELLINGHAM,100,100,0,-4,0,-4,-4,0
9718,WA,WA-95-00178,BELLINGHAM,100,100,0,-4,0,-4,0,0
25717,WA,WA-95-00179,BELLINGHAM,100,100,0,-4,-4,0,0,-4
29855,WA,WA-95-00180,BELLINGHAM,100,100,0,-4,-4,0,0,0
39519,WA,WA-95-00181,BELLINGHAM,100,100,0,-4,0,0,-4,0
1120,WA,WA-95-00182,BELLINGHAM,100,100,0,-4,-4,0,0,0
17857,WA,WA-95-00183,BELLINGHAM,100,100,0,-4,-4,0,0,0
15781,WA,WA-95-00184,BELLINGHAM,100,100,0,-4,-4,0,0,0
1059,WA,WA-95-00185,BELLINGHAM,100,100,0,-4,-4,-4,0,0
27542,WA,WA-95-00186,BELLINGHAM,100,100,0,-4,-4,0,-4,0
39602,WA,WA-95-00279,SEATTLE,100,100,-4,-4,0,0,0,0
21820,WA,WA-95-00280,SEATTLE,100,100,0,100,0,0,0,0
1066,WA,WA-95-00281,SEATTLE,100,100,0,100,0,0,0,0
27760,WA,WA-95-00282,SEATTLE,100,100,0,86.7,0,-4,-4,0
23750,WA,WA-95-00283,SEATTLE,100,100,0,90,-4,-4,0,0
40787,WA,WA-95-00284,SEATTLE,100,100,0,-4,-4,0,0,0
14206,WA,WA-95-00285,SEATTLE,100,100,0,100,0,0,0,0
39635,WA,WA-95-00286,SEATTLE,100,100,0,100,0,0,0,0
9719,WA,WA-95-00287,SEATTLE,100,100,0,-4,-4,0,0,0
21863,WA,WA-95-00288,RENTON,100,100,0,87.9,-4,-4,0,0
11093,WA,WA-95-00293,LYNNWOOD,100,100,0,100,0,0,0,0
27597,WA,WA-95-00304,RENTON,100,100,0,-4,-4,0,0,0
33448,WA,WA-95-00305,RENTON,100,100,0,-4,-4,0,0,0
27598,WA,WA-95-00314,SEATTLE,100,100,-4,97.9,0,0,-4,0
22975,WA,WA-95-00315,DES MOINES,100,100,0,100,0,0,0,0
16031,WA,WA-95-00317,DES MOINES,100,100,-4,-4,-4,0,0,0
22445,WA,WA-95-00318,DES MOINES,100,100,-4,85.7,-4,0,0,0
25670,WA,WA-95-00320,DES MOINES,100,100,0,100,0,0,0,0
35171,WA,WA-95-00323,DES MOINES,100,100,0,-4,-4,0,0,0
5872,WA,WA-95-00324,DES MOINES,100,100,0,-4,-4,0,0,0
15837,WA,WA-95-00326,DES MOINES,91.7,91.7,0,100,0,0,0,0
33283,WA,WA-96-00001,OLYMPIA,100,100,0,100,0,0,0,0
12195,WA,WA-96-00002,OLYMPIA,100,100,-4,83.3,-4,0,0,0
33284,WA,WA-96-00003,OLYMPIA,100,100,0,-4,-4,0,0,0
23551,WA,WA-96-00004,OLYMPIA,100,100,0,-4,0,0,-4,0
8943,WA,WA-96-00006,OLYMPIA,100,100,-4,88.9,0,-4,0,0
25671,WA,WA-96-00007,OLYMPIA,100,100,0,-4,-4,0,0,0
22656,WA,WA-96-00008,OLYMPIA,100,100,0,-4,0,0,0,-4
9569,WA,WA-96-00009,OLYMPIA,100,100,0,100,0,0,0,0
38393,WA,WA-96-00010,OLYMPIA,100,100,-4,-4,0,0,0,0
38394,WA,WA-96-00011,OLYMPIA,100,100,0,100,0,0,0,0
38395,WA,WA-96-00012,OLYMPIA,100,100,0,100,0,0,0,0
6384,WA,WA-96-00013,OLYMPIA,100,100,0,-4,-4,0,0,0
25605,WA,WA-96-00014,OLYMPIA,100,100,0,-4,0,0,0,-4
2716,WA,WA-96-00019,SEATTLE,100,100,0,100,0,0,0,0
25563,WA,WA-96-00020,SEATTLE,100,100,0,-4,0,0,-4,0
28030,WA,WA-96-00021,SEATTLE,100,100,0,-4,-4,0,0,0
4889,WA,WA-96-00022,SEATTLE,100,100,0,-4,-4,0,0,-4
15785,WA,WA-96-00023,SEATTLE,100,100,0,100,0,0,0,0
35165,WA,WA-96-00024,SEATTLE,100,100,0,-4,-4,0,0,0
9614,WA,WA-96-00026,SEATTLE,100,100,0,100,0,0,0,0
33330,WA,WA-96-00027,SEATTLE,100,100,0,100,0,0,0,0
20665,WA,WA-96-00028,SEATTLE,100,100,0,100,0,0,0,0
17074,WA,WA-96-00029,SEATTLE,100,100,0,100,0,0,0,0
11145,WA,WA-96-00030,SEATTLE,100,100,-4,-4,-4,0,0,0
35176,WA,WA-96-00031,SEATTLE,100,100,0,100,0,0,0,0
1140,WA,WA-96-00032,SEATTLE,100,100,0,-4,-4,0,0,0
33759,WA,WA-96-00034,SEATTLE,100,100,0,-4,-4,0,0,0
14007,WA,WA-96-00035,SEATTLE,100,100,0,-4,-4,0,0,0
10460,WA,WA-96-00038,SEATTLE,100,100,-4,84.2,-4,0,0,0
15309,WA,WA-96-00041,SEATTLE,100,100,0,-4,-4,0,0,0
33331,WA,WA-96-00044,SEATTLE,100,100,0,-4,-4,0,0,0
4933,WA,WA-96-00045,SEATTLE,100,100,0,-4,-4,0,0,0
25660,WA,WA-96-00046,SEATTLE,100,100,0,-4,0,-4,0,0
32135,WA,WA-96-00047,SEATTLE,100,100,0,-4,-4,0,0,0
32186,WA,WA-96-00050,SEATTLE,100,100,0,100,0,0,0,0
15884,WA,WA-96-00051,SEATTLE,100,100,0,-4,0,-4,-4,0
12241,WA,WA-96-00052,TACOMA,100,100,0,100,0,0,0,0
15885,WA,WA-96-00053,TACOMA,100,100,0,-4,-4,0,0,0
22704,WA,WA-96-00054,TACOMA,100,100,0,-4,-4,0,0,0
22598,WA,WA-96-00056,TACOMA,100,100,0,85.7,-4,-4,0,0
1111,WA,WA-96-00057,TACOMA,100,100,0,100,0,0,0,0
17079,WA,WA-96-00058,TACOMA,100,100,0,100,0,0,0,0
11191,WA,WA-96-00066,TACOMA,100,100,0,-4,0,-4,0,0
6430,WA,WA-96-00068,TACOMA,100,100,0,100,0,0,0,0
4657,WA,WA-96-00070,TACOMA,100,100,0,-4,-4,0,0,0
23646,WA,WA-96-00073,TACOMA,100,100,0,100,0,0,0,0
23141,WA,WA-96-00074,TACOMA,100,100,0,100,0,0,0,0
29693,WA,WA-96-00075,TACOMA,100,100,0,100,0,0,0,0
23186,WA,WA-96-00077,TACOMA,100,100,0,100,0,0,0,0
11192,WA,WA-96-00078,TACOMA,94.1,94.1,0,75,-4,-4,0,0
28817,WA,WA-96-00079,TACOMA,100,100,0,100,0,0,0,0
11197,WA,WA-96-00083,TACOMA,100,100,0,88.9,-4,0,-4,0
12248,WA,WA-96-00084,TACOMA,100,100,0,87,-4,-4,0,0
25984,WA,WA-96-00087,TACOMA,100,100,0,-4,-4,0,0,0
37978,WA,WA-96-00092,BELLEVUE,90,90,0,100,0,0,0,0
39480,WA,WA-96-00093,SEATTLE,100,100,0,-4,-4,0,0,0
4879,WA,WA-96-00094,EVERETT,100,100,0,100,0,0,0,0
20675,WA,WA-96-00095,KENNEWICK,100,100,0,100,0,0,0,0
27551,WA,WA-96-00096,KENNEWICK,100,100,0,86.7,-4,-4,0,0
15934,WA,WA-96-00097,TACOMA,100,100,0,100,0,0,0,0
15935,WA,WA-96-00099,SUNNYSIDE,100,100,100,0,0,0,0,0
32236,WA,WA-96-00102,ISSAQUAH,100,100,0,-4,-4,0,0,0
11465,WA,WA-96-00103,ISSAQUAH,100,100,0,-4,-4,-4,0,-4
4667,WA,WA-96-00104,ISSAQUAH,100,100,-4,-4,-4,-4,0,0
25607,WA,WA-96-00105,ISSAQUAH,100,100,0,84.6,-4,-4,0,0
18131,WA,WA-96-00106,SEATTLE,100,100,-4,-4,0,0,0,0
4603,WA,WA-96-00107,FEDERAL WAY,98,98,0,100,0,0,0,0
6809,WA,WA-96-00110,PULLMAN,100,100,-4,-4,0,0,0,0
39515,WA,WA-96-00111,PULLMAN,100,100,-4,-4,-4,0,0,0
32873,WA,WA-96-00113,PULLMAN,100,100,-4,-4,-4,0,0,0
25714,WA,WA-96-00114,EAST WENTACHEE,100,100,0,78.3,0,-4,-4,-4
40731,WA,WA-96-00115,EAST WENTACHEE,100,100,0,-4,-4,0,0,0
15977,WA,WA-96-00116,EAST WENTACHEE,100,100,0,-4,-4,0,-4,0
14945,WA,WA-96-00117,SEATTLE,100,100,-4,-4,0,0,0,0
5670,WA,WA-96-00122,PULLMAN,-4,-4,0,-4,-4,-4,-4,-4
27599,WA,WA-96-00123,BELLINGHAM,100,100,0,100,0,0,0,0
20723,WA,WA-96-00124,WALLA WALLA,100,100,0,100,0,0,0,0
37753,WA,WA-96-00132,FEDERAL WAY,100,100,0,100,0,0,0,0
33815,WA,WA-96-00133,FEDERAL WAY,100,100,0,-4,-4,0,0,0
11096,WA,WA-96-00142,KENT,98,98,0,-4,-4,0,0,0
15987,WA,WA-96-00143,LYNDEN,100,100,0,100,0,0,0,0
14160,WA,WA-96-00144,BELLINGHAM,100,100,0,100,0,0,0,0
4883,WA,WA-96-00145,BELLINGHAM,100,100,0,-4,-4,0,-4,0
38923,WA,WA-96-00147,FERNDALE,100,100,0,68.8,-4,-4,-4,0
29857,WA,WA-96-00148,FERNDALE,100,100,-4,64.7,-4,-4,0,0
23751,WA,WA-96-00149,FERNDALE,100,100,0,77.8,-4,-4,0,0
23708,WA,WA-96-00150,PORT TOWNSEND,98,98,0,100,0,0,0,0
23548,WA,WA-96-00151,EAST WENTACHEE,100,100,0,-4,-4,-4,-4,0
11253,WA,WA-96-00152,EAST WENTACHEE,100,100,0,78.6,-4,-4,0,-4
20929,WA,WA-96-00155,EAST WENTACHEE,91.7,91.7,0,-4,-4,0,0,-4
5715,WA,WA-96-00156,EAST WENTACHEE,100,100,0,78.6,-4,-4,-4,0
33755,WA,WA-96-00169,BELLINGHAM,100,100,0,95.7,-4,-4,0,0
32389,WA,WA-96-00175,SPOKANE,100,100,-4,-4,0,0,0,0
33237,WA,WA-96-00176,SPOKANE,100,100,-4,81.3,-4,0,0,0
14309,WA,WA-96-00177,SPOKANE,100,100,-4,77.8,-4,0,0,0
5035,WA,WA-96-00178,SPOKANE,100,100,-4,-4,-4,0,0,0
16132,WA,WA-96-00179,SPOKANE,100,100,-4,70.6,-4,0,0,0
16413,WA,WA-96-00180,SPOKANE,100,100,-4,72.2,0,-4,0,0
5720,WA,WA-96-00181,SPOKANE,100,100,-4,-4,0,0,0,0
36928,WA,WA-96-00182,SPOKANE,100,100,-4,61.1,-4,0,0,0
34550,WA,WA-96-00183,MARYSVILLE,100,100,-4,83.3,-4,0,0,-4
28758,WA,WA-96-00185,MARYSVILLE,100,100,0,-4,-4,0,0,0
33487,WA,WA-96-00186,MARYSVILLE,100,100,0,-4,-4,0,0,0
16033,WA,WA-96-00187,MARYSVILLE,100,100,0,-4,-4,0,0,0
34607,WA,WA-96-00188,MARYSVILLE,100,100,0,100,0,0,0,0
9889,WA,WA-96-00189,MARYSVILLE,100,100,0,-4,-4,0,0,0
28961,WA,WA-96-00190,MARYSVILLE,100,100,0,100,0,0,0,0
15776,WA,WA-96-00191,MARYSVILLE,100,100,0,-4,0,-4,0,0
21660,WA,WA-96-00192,MARYSVILLE,100,100,0,83.3,-4,-4,0,0
5084,WA,WA-96-00206,BELLINGHAM,100,100,0,-4,0,-4,-4,-4
28703,WA,WA-96-00207,BELLINGHAM,100,100,0,100,0,0,0,0
34554,WA,WA-96-00209,BELLINGHAM,100,100,0,-4,-4,0,0,0
9565,WA,WA-96-00211,BELLINGHAM,100,100,0,-4,-4,0,0,0
27086,WA,WA-96-00212,BELLINGHAM,100,100,0,-4,-4,0,0,0
27603,WA,WA-96-00218,SEATTLE,100,100,0,-4,0,-4,0,0
38815,WA,WA-97-00001,SEATTLE,100,100,100,0,0,0,0,0
37023,WA,WA-97-00004,MARYSVILLE,100,100,0,77.8,-4,-4,0,0
38812,WA,WA-97-00005,MARYSVILLE,100,100,0,-4,-4,-4,0,0
4095,WA,WA-97-00006,MARYSVILLE,100,100,0,100,0,0,0,0
15835,WA,WA-97-00007,MARYSVILLE,100,100,0,-4,0,-4,0,0
33913,WA,WA-97-00009,MARYSVILLE,100,100,0,-4,-4,0,0,0
5190,WA,WA-97-00011,MARYSVILLE,100,100,-4,-4,-4,-4,-4,0
15049,WA,WA-97-00026,MARYSVILLE,100,100,0,100,0,0,0,0
38390,WA,WA-97-00029,SEATTLE,100,100,0,86.4,-4,-4,0,0
10626,WA,WA-97-00031,COLVILLE,100,100,-4,-4,0,0,0,0
2982,WA,WA-97-00032,SEATTLE,100,100,-4,-4,0,0,0,0
27501,WA,WA-97-00051,SEATTLE,100,100,-4,87.8,-4,0,0,0
1200,WA,WA-97-00052,CLARKSTON,100,100,-4,-4,0,0,0,0
12198,WA,WA-97-00061,TACOMA,98,98,0,100,0,0,0,0
10519,WA,WA-97-00063,FRIDAY HARBOR,100,100,100,0,0,0,0,0
2721,WA,WA-97-00064,CLARKSTON,100,100,0,-4,-4,0,0,0
15205,WA,WA-97-00065,TACOMA,100,100,-4,78.6,-4,-4,0,0
27651,WA,WA-97-00066,TACOMA,100,100,0,-4,-4,-4,-4,0
27652,WA,WA-97-00067,TACOMA,100,100,0,-4,0,0,-4,0
15880,WA,WA-97-00068,TACOMA,100,100,0,-4,0,0,-4,0
18082,WA,WA-97-00070,WAPATO,100,100,100,0,0,0,0,0
23603,WA,WA-97-00071,WAPATO,100,100,100,0,0,0,0,0
14047,WA,WA-97-00084,EVERETT,100,100,0,100,0,0,0,0
33910,WA,WA-97-00085,SEATTLE,100,100,16.4,80.8,-4,0,-4,0
39475,WA,WA-97-00118,SILVERDALE,100,100,0,100,0,0,0,0
16976,WA,WA-97-00119,SEATTLE,98.3,98.3,-4,79.1,-4,0,0,0
15936,WA,WA-97-00122,LYNNWOOD,100,100,0,100,0,0,0,0
28034,WA,WA-97-00123,LYNNWOOD,100,100,0,88.9,-4,-4,0,0
