ID,STATE,PROPERTYNAME,CITY,UNITS_FRA_SRC_PCT,UNITS_FRA_SRC_PBRA_PCT,UNITS_FRA_SRC_S8_PCT,UNITS_FRA_SRC_PH_PCT,UNITS_FRA_SRC_HOME_PCT,UNITS_FRA_SRC_HCV_PCT,UNITS_FRA_SRC_PBV_PCT,UNITS_FRA_SRC_S521_PCT,UNITS_FRA_SRC_OTHER_PCT
26144,ND,STANDING ROCK LP #4,PORCUPINE,0,0,0,0,0,0,0,0,0
33611,ND,STANDING ROCK LP #4,CANNONBALL,0,0,0,0,0,0,0,0,0
13093,ND,STANDING ROCK LP #7,FORT YATES,0,0,0,0,0,0,0,0,0
24961,ND,STANDING ROCK NEW CONSTRUCTION #8,FORT YATES,0,0,0,0,0,0,0,0,0
31002,ND,STANDING ROCK REHAB #12,FORT YATES,0,0,0,0,0,0,0,0,0
14431,ND,STANDING ROCK REHAB #13,FORT YATES,0,0,0,0,0,0,0,0,0
18217,ND,STANDING ROCK REHAB #15,FORT YATES,0,0,0,0,0,0,0,0,0
29742,ND,STANDING ROCK REHAB #16,CANNONBALL,0,0,0,0,0,0,0,0,0
3491,ND,STANDING ROCK REHAB #16,FORT YATES,0,0,0,0,0,0,0,0,0
12721,ND,STANDING ROCK REHAB #9,FORT YATES,0,0,0,0,0,0,0,0,0
26104,ND,SUITES OF GRAND FORKS,GRAND FORKS,0,0,0,0,0,0,0,0,0
29739,ND,SUNDANCE COMMONS,CASSELTON,0,0,0,0,0,0,0,0,0
36778,ND,SUNRISE NORTH,FARGO,0,0,0,0,0,0,0,0,0
15525,ND,SUNSET RIDGE,MINOT,0,0,0,0,0,0,0,0,0
3488,ND,THE AURORA (AKA CIVIC AUDITORIUM),GRAND FORKS,0,0,0,0,0,0,0,0,0
33608,ND,THE CURRENT (FKA RIVER VIEW APARTMENTS,GRAND FORKS,0,0,0,0,0,0,0,0,0
8385,ND,THE EDGE ARTIST FLATS,FARGO,0,0,0,0,0,0,0,0,0
37566,ND,THE MEADOWS,DICKINSON,0,0,0,0,0,0,0,0,0
29326,ND,TURTLE MOUNTAIN HOMES 9,DUNSEITH,0,0,0,0,0,0,0,0,0
18643,ND,TURTLE MOUNTAIN HOMES I,BELCOURT,0,0,0,0,0,0,0,0,0
17754,ND,TURTLE MOUNTAIN HOMES II,BELCOURT,0,0,0,0,0,0,0,0,0
19478,ND,TURTLE MOUNTAIN HOMES IV,BELCOURT,0,0,0,0,0,0,0,0,0
12720,ND,TURTLE MOUNTAIN HOMES V,BELCOURT,0,0,0,0,0,0,0,0,0
36775,ND,TURTLE MOUNTAIN HOMES VI,BELCOURT,0,0,0,0,0,0,0,0,0
14388,ND,TURTLE MOUNTAIN HOMES VII,DUNSEITH,0,0,0,0,0,0,0,0,0
40529,ND,TURTLE MOUNTAIN HOMES VIII,BELCOURT,0,0,0,0,0,0,0,0,0
8050,ND,UNITED TRIBES HOMES I,BISMARCK,0,0,0,0,0,0,0,0,0
625,ND,VILLA DEREMER,GRAFTON,0,0,0,0,0,0,0,0,0
9959,ND,WASHINGTON TOWNHOMES,MINOT,0,0,0,0,0,0,0,0,0
18647,ND,WASHINGTON TOWNHOMES II,MINOT,0,0,0,0,0,0,0,0,0
35544,ND,WATERS EDGE,WILLISTON,0,0,0,0,0,0,0,0,0
37943,ND,WEST VIEW APARTMENTS,FARGO,0,0,0,0,0,0,0,0,0
31832,ND,WEST WINDS NORTH,FARGO,0,0,0,0,0,0,0,0,0
17756,ND,WEST WINDS SOUTH,FARGO,0,0,0,0,0,0,0,0,0
37569,ND,WILLISTON SENIOR APARTMENT HOMES,WILLISTON,0,0,0,0,0,0,0,0,0
19482,ND,WILLISTON SENIOR APARTMENT HOMES II,WILLISTON,0,0,0,0,0,0,0,0,0
17758,ND,WINDWOOD TOWNHOMES,FARGO,0,0,0,0,0,0,0,0,0
13091,ND,WINTER PARK APARTMENTS,GRAFTON,0,0,0,0,0,0,0,0,0
13090,ND,WINTERLAND APARTMENTS,GRAND FORKS,0,0,0,0,0,0,0,0,0
20421,NE,3612 CUMING STREET PROJECT,OMAHA,0,0,0,0,0,0,0,0,0
20422,NE,A & P II,LINCOLN,0,0,0,0,0,0,0,0,0
37614,NE,ADAMS PARK CROWN I,OMAHA,0,0,0,0,0,0,0,0,0
33615,NE,ADAMS PARK SENIOR COTTAGES I,OMAHA,0,0,0,0,0,0,0,0,0
36786,NE,AMES ROW HOUSES,OMAHA,0,0,0,0,0,0,0,0,0
26202,NE,APPLE RIVER CROWN,AUBURN,0,0,0,0,0,0,0,0,0
25116,NE,APPLE RIVER CROWN,NEBRASKA CITY,0,0,0,0,0,0,0,0,0
19696,NE,APPLETON APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
8391,NE,APPLETON APARTMENTS PHASE II,LINCOLN,0,0,0,0,0,0,0,0,0
36838,NE,ARBOR PLACE,COLUMBUS,0,0,0,0,0,0,0,0,0
9964,NE,ASHLAND PARK APARTMENTS,ASHLAND,0,0,0,0,0,0,0,0,0
26151,NE,BADER NORTH APARTMENTS,CENTRAL CITY,0,0,0,0,0,0,0,0,0
35589,NE,BAY VIEW APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
40533,NE,BEATRICE SUNSET ESTATES,BEATRICE,0,0,0,0,0,0,0,0,0
2061,NE,"BETHPHAGE RESIDENTIAL SERVICES, L.T.D.",OMAHA,0,0,0,0,0,0,0,0,0
2485,NE,BLUE TERRACE CROWN,CRETE,0,0,0,0,0,0,0,0,0
26633,NE,BLUFFS AT CHERRY HILLS,OMAHA,0,0,0,0,0,0,0,0,0
14757,NE,BRIARWOOD APARTMENTS,COLUMBUS,0,0,0,0,0,0,0,0,0
8387,NE,BRIDGEPORT APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
19530,NE,BULL DURHAM APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
21426,NE,BURLINGTON SQUARE,OMAHA,0,0,0,0,0,0,0,0,0
3541,NE,CAMBURY HILLS APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
36834,NE,CAMDEN CREEK,OMAHA,0,0,0,0,0,0,0,0,0
1909,NE,CANTERBURY VILLAGE APARTMENTS,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
3534,NE,CEDARWOOD APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
25115,NE,CENTENNIAL & O APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
14436,NE,CENTRAL PARK TOWERS,OMAHA,0,0,0,0,0,0,0,0,0
24075,NE,CHERRY PARK APARTMENTS,GRAND ISLAND,0,0,0,0,0,0,0,0,0
6276,NE,CHERRY PARK APARTMENTS PHASE II,GRAND ISLAND,0,0,0,0,0,0,0,0,0
19529,NE,CHERRY RIDGE APARTMENTS,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
24069,NE,CHESTNUT NORTH,WAHOO,0,0,0,0,0,0,0,0,0
8059,NE,CIMARRON TERRACE APARTMENTS,LA VISTA,0,0,0,0,0,0,0,0,0
40536,NE,"CIMARRON TERRACE APARTMENTS, PHASE II",LA VISTA,0,0,0,0,0,0,0,0,0
17761,NE,CIRRUS HOUSE APARTMENTS,SCOTTSBLUFF,0,0,0,0,0,0,0,0,0
37955,NE,CIRRUS SOUTH BEND APARTMENTS,SCOTTSBLUFF,0,0,0,0,0,0,0,0,0
637,NE,CITY IMPACT HOMES,LINCOLN,0,0,0,0,0,0,0,0,0
29328,NE,CITY VIEW APARTMENTS,WAHOO,0,0,0,0,0,0,0,0,0
19527,NE,CLARK PLACE,OMAHA,0,0,0,0,0,0,0,0,0
26680,NE,CLARY VILLAGE,MCCOOK,0,0,0,0,0,0,0,0,0
14759,NE,COLONIAL SQUARE APARTMENTS,GRAND ISLAND,0,0,0,0,0,0,0,0,0
18223,NE,COTTAGE PARK,AURORA,0,0,0,0,0,0,0,0,0
37952,NE,COUNTRY CLOVER CROWN,O NEILL,0,0,0,0,0,0,0,0,0
32830,NE,CREEKSIDE VILLAGE,LINCOLN,0,0,0,0,0,0,0,0,0
32670,NE,CRESTLAND APARTMENTS,BEATRICE,0,0,0,0,0,0,0,0,0
31047,NE,CRESTVIEW VILLAGE,LA VISTA,0,0,0,0,0,0,0,0,0
32664,NE,CRETE APARTMENTS,CRETE,0,0,0,0,0,0,0,0,0
2531,NE,CROSSROADS HOUSE,LINCOLN,0,0,0,0,0,0,0,0,0
12762,NE,CROWN CREEK,OMAHA,0,0,0,0,0,0,0,0,0
28899,NE,CROWN VII,OMAHA,0,0,0,0,0,0,0,0,0
37620,NE,CURTIS CENTER HOUSING,LINCOLN,0,0,0,0,0,0,0,0,0
14761,NE,CYPRESS POINTE,OMAHA,0,0,0,0,0,0,0,0,0
31882,NE,CYPRESS POINTE II,OMAHA,0,0,0,0,0,0,0,0,0
634,NE,DAWSON ESTATES,GOTHENBURG,0,0,0,0,0,0,0,0,0
5858,NE,DAWSON ESTATES,LEXINGTON,0,0,0,0,0,0,0,0,0
33617,NE,DAWSON ESTATES,COZAD,0,0,0,0,0,0,0,0,0
32666,NE,DIXIE GARDENS,NORTH PLATTE,0,0,0,0,0,0,0,0,0
37954,NE,DRAKE COURT WALK APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
3535,NE,EAST MEADOWS SENIOR APARTMENTS,TEKAMAH,0,0,0,0,0,0,0,0,0
2478,NE,EAST WARD VILLAGE,MCCOOK,0,0,0,0,0,0,0,0,0
36785,NE,EASTSIDE ESTATES,HASTINGS,0,0,0,0,0,0,0,0,0
8433,NE,EMERSON ESTATES,HASTINGS,0,0,0,0,0,0,0,0,0
32665,NE,ERNIE CHAMBERS COURT,OMAHA,0,0,0,0,0,0,0,0,0
21423,NE,FAIRBURY '23 APARTMENTS,FAIRBURY,0,0,0,0,0,0,0,0,0
9060,NE,FARNAM BUILDING APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
9018,NE,FONTENELLE COTTAGES,OMAHA,0,0,0,0,0,0,0,0,0
14766,NE,FOUNTAIN SPRINGS ESTATES,FREMONT,0,0,0,0,0,0,0,0,0
9061,NE,FOX RUN APARTMENTS,SEWARD,0,0,0,0,0,0,0,0,0
6283,NE,FULLWOOD SQUARE APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
9064,NE,GERING VALLEY ESTATES,GERING,0,0,0,0,0,0,0,0,0
31881,NE,GLENBROOK TOWNHOUSES,LINCOLN,0,0,0,0,0,0,0,0,0
2534,NE,GOLDBECK TOWERS,HASTINGS,0,0,0,0,0,0,0,0,0
6282,NE,GOLDENROD VILLAGE,CRETE,0,0,0,0,0,0,0,0,0
21422,NE,GRACE PLAZA APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
2535,NE,GREAT WEST TOWNHOMES,OGALLALA,0,0,0,0,0,0,0,0,0
35593,NE,GREENVIEW,OMAHA,0,0,0,0,0,0,0,0,0
17762,NE,GREENVIEW ESTATES,OMAHA,0,0,0,0,0,0,0,0,0
38000,NE,GRENOBLE APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
37998,NE,GRETNA APARTMENTS,GRETNA,0,0,0,0,0,0,0,0,0
13137,NE,GRETNA CROWN,GRETNA,0,0,0,0,0,0,0,0,0
35591,NE,GROVER SQUARE APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
2529,NE,HAMILTON GARDEN,OMAHA,0,0,0,0,0,0,0,0,0
21424,NE,HARTMAN APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
37616,NE,HASTINGS VILLAGE GARDENS,HASTINGS,0,0,0,0,0,0,0,0,0
2060,NE,HERITAGE GARDENS,COZAD,0,0,0,0,0,0,0,0,0
31056,NE,HERITAGE GARDENS,GOTHENBURG,0,0,0,0,0,0,0,0,0
26196,NE,HERITAGE GARDENS,LEXINGTON,0,0,0,0,0,0,0,0,0
641,NE,HIGHLAND CROWN,OMAHA,0,0,0,0,0,0,0,0,0
37949,NE,HIGHLANDER PHASE I,OMAHA,0,0,0,0,0,0,0,0,0
31838,NE,HILLSIDE CROWN,TECUMSEH,0,0,0,0,0,0,0,0,0
8390,NE,HILLSIDE CROWN,SYRACUSE,0,0,0,0,0,0,0,0,0
642,NE,IMMACULATE CONCEPTION SCHOOL APTS,OMAHA,0,0,0,0,0,0,0,0,0
26150,NE,IMMANUEL ELDERLY HOUSING I,OMAHA,0,0,0,0,0,0,0,0,0
25117,NE,IRVINGTON HEIGHTS APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
26637,NE,IRVINGTON HEIGHTS APARTMENTS-PHASE II,OMAHA,0,0,0,0,0,0,0,0,0
2539,NE,JACK ESTATES,WAVERLY,0,0,0,0,0,0,0,0,0
25111,NE,JACKSON MEADOWS,COLUMBUS,0,0,0,0,0,0,0,0,0
32669,NE,JAMES TINSLEY VILLAS,OMAHA,0,0,0,0,0,0,0,0,0
24070,NE,JEFFERSON ESTATES,FAIRBURY,0,0,0,0,0,0,0,0,0
13141,NE,JEFFERSON SQUARE,GOTHENBURG,0,0,0,0,0,0,0,0,0
28905,NE,JUDY MEADOWS,KEARNEY,0,0,0,0,0,0,0,0,0
9965,NE,KEARNEY PLAZA HOMES,KEARNEY,0,0,0,0,0,0,0,0,0
8388,NE,KELLOM NORTH,OMAHA,0,0,0,0,0,0,0,0,0
32667,NE,KELLOM RIDGES I,OMAHA,0,0,0,0,0,0,0,0,0
1915,NE,KELLOM RIDGES II,OMAHA,0,0,0,0,0,0,0,0,0
18224,NE,KIDDER HEIGHTS,OMAHA,0,0,0,0,0,0,0,0,0
632,NE,KING'S HERITAGE ESTATES I,OMAHA,0,0,0,0,0,0,0,0,0
31837,NE,KING'S HERITAGE ESTATES II,OMAHA,0,0,0,0,0,0,0,0,0
20419,NE,KRACL MEADOWS,SCHUYLER,0,0,0,0,0,0,0,0,0
14435,NE,LAUREL HILL APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
20423,NE,LEGEND OAKS,LEXINGTON,0,0,0,0,0,0,0,0,0
36837,NE,LEGEND OAKS II,LEXINGTON,0,0,0,0,0,0,0,0,0
6278,NE,LEO VAUGHAN MANOR,OMAHA,0,0,0,0,0,0,0,0,0
35639,NE,LEXINGTON ESTATES,LEXINGTON,0,0,0,0,0,0,0,0,0
20424,NE,LHA SCATTERED SITE IV,LINCOLN,0,0,0,0,0,0,0,0,0
36833,NE,LIBERTY ESTATES,WAVERLY,0,0,0,0,0,0,0,0,0
40686,NE,LIBERTY PLACE,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
2062,NE,LINCOLN HOUSE,SCOTTSBLUFF,0,0,0,0,0,0,0,0,0
18219,NE,LITTLE PRIEST APARTMENTS,WINNEBAGO,0,0,0,0,0,0,0,0,0
24969,NE,LIVESTOCK EXCHANGE BUILDING,OMAHA,0,0,0,0,0,0,0,0,0
9963,NE,LIVESTOCK EXCHANGE CAMPUS BUILDING,OMAHA,0,0,0,0,0,0,0,0,0
21428,NE,LOFTS ON 24,OMAHA,0,0,0,0,0,0,0,0,0
28900,NE,LOST CREEK APARTMENTS,SCHUYLER,0,0,0,0,0,0,0,0,0
24076,NE,LPTC RESIDENTIAL COMPLEX,WINNEBAGO,0,0,0,0,0,0,0,0,0
32662,NE,LYDIA HOUSE,OMAHA,0,0,0,0,0,0,0,0,0
37995,NE,MANY OAKS APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
17493,NE,MAPLE RIDGE APARTMENTS,CHADRON,0,0,0,0,0,0,0,0,0
17765,NE,MAPLEWOOD APARTMENTS,MCCOOK,0,0,0,0,0,0,0,0,0
40532,NE,MEADOW RIDGE ESTATES,NORFOLK,0,0,0,0,0,0,0,0,0
13145,NE,MEADOWS TOWNHOMES,HASTINGS,0,0,0,0,0,0,0,0,0
18218,NE,MEDICINE CREEK APARTMENTS,CAMBRIDGE,0,0,0,0,0,0,0,0,0
8054,NE,MEREDITH MANOR APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
2528,NE,MERIDIAN CLUB APARTMENTS,PAPILLION,0,0,0,0,0,0,0,0,0
21425,NE,MILLARD MANOR,OMAHA,0,0,0,0,0,0,0,0,0
25120,NE,MILLARD SENIOR RESIDENCES,OMAHA,0,0,0,0,0,0,0,0,0
2537,NE,MINDEN WEST ESTATES,MINDEN,0,0,0,0,0,0,0,0,0
19697,NE,MOSAIC RESIDENTIAL SERVICES OF NEBRASKA,GRAND ISLAND,0,0,0,0,0,0,0,0,0
8439,NE,MOSAIC RESIDENTIAL SERVICES OF NEBRASKA,OMAHA,0,0,0,0,0,0,0,0,0
35638,NE,MOSAIC RESIDENTIAL SERVICES OF NEBRASKA,NORFOLK,0,0,0,0,0,0,0,0,0
6277,NE,N.O. CROWN VI,OMAHA,0,0,0,0,0,0,0,0,0
645,NE,NATHAN TOWNHOMES,OMAHA,0,0,0,0,0,0,0,0,0
40680,NE,NEBRASKA CITY SENIOR PATIO HOMES,NEBRASKA CITY,0,0,0,0,0,0,0,0,0
13144,NE,NEW HEIGHTS LIVING COMMUNITY,LINCOLN,0,0,0,0,0,0,0,0,0
630,NE,NEW VISIONS,OMAHA,0,0,0,0,0,0,0,0,0
9066,NE,NFW,OMAHA,0,0,0,0,0,0,0,0,0
40683,NE,NORMANDY HILLS APARTMENTS,BELLEVUE,0,0,0,0,0,0,0,0,0
26639,NE,NORTH OMAHA AFFORDABLE HOMES,OMAHA,0,0,0,0,0,0,0,0,0
18221,NE,NORTH OMAHA CROWN V,OMAHA,0,0,0,0,0,0,0,0,0
40535,NE,NORTH OMAHA SENIOR COTTAGES,OMAHA,0,0,0,0,0,0,0,0,0
21421,NE,NORTH OMAHA SENIOR COTTAGES II,OMAHA,0,0,0,0,0,0,0,0,0
24970,NE,NORTH PARK APARTMENTS,NORFOLK,0,0,0,0,0,0,0,0,0
37997,NE,NORTHGLEN APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
5854,NE,NORTHWEST SENIOR,OMAHA,0,0,0,0,0,0,0,0,0
31833,NE,NOTRE DAME APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
21420,NE,OAK RIDGE APARTMENTS,OGALLALA,0,0,0,0,0,0,0,0,0
32668,NE,OLD MILL CROWN,LINCOLN,0,0,0,0,0,0,0,0,0
14765,NE,OMAHA CAMPUS FOR HOPE,OMAHA,0,0,0,0,0,0,0,0,0
36827,NE,OMAHA CROWN II,OMAHA,0,0,0,0,0,0,0,0,0
36835,NE,ORCHARD MANOR APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
28898,NE,PARK ROSELAND APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
19485,NE,PATHWAYS PLAZA APARTMENTS,HASTINGS,0,0,0,0,0,0,0,0,0
26636,NE,PINE TREE,OMAHA,0,0,0,0,0,0,0,0,0
35590,NE,PINNACLE APARTMENTS OF COLUMBUS,COLUMBUS,0,0,0,0,0,0,0,0,0
17494,NE,PINNACLE APARTMENTS OF DAVID CITY,DAVID CITY,0,0,0,0,0,0,0,0,0
9068,NE,PINNACLE APARTMENTS OF SCHUYLER,SCHUYLER,0,0,0,0,0,0,0,0,0
3544,NE,PLATTE VALLEY APARTMENTS,VALLEY,0,0,0,0,0,0,0,0,0
31045,NE,PORTER ESTATES,BEATRICE,0,0,0,0,0,0,0,0,0
14756,NE,POWER HOUSE APARTMENTS,FREMONT,0,0,0,0,0,0,0,0,0
6275,NE,PRAIRIE CROSSING APARTMENTS & TOWNHOMES,LINCOLN,0,0,0,0,0,0,0,0,0
13138,NE,PRAIRIE HILL SENIOR TOWNHOMES,SYRACUSE,0,0,0,0,0,0,0,0,0
33613,NE,PRAIRIE WOODS CROWN,GENEVA,0,0,0,0,0,0,0,0,0
9016,NE,PRAIRIE WOODS CROWN,YORK,0,0,0,0,0,0,0,0,0
28904,NE,PROGRESS FOR PEOPLE II,LINCOLN,0,0,0,0,0,0,0,0,0
37618,NE,PROSPECT VILLAGE,OMAHA,0,0,0,0,0,0,0,0,0
17492,NE,QUILLAN COURTS,MCCOOK,0,0,0,0,0,0,0,0,0
9017,NE,RALSTON HOUSE,RALSTON,0,0,0,0,0,0,0,0,0
24072,NE,REBUILDING LIVES,OMAHA,0,0,0,0,0,0,0,0,0
8058,NE,REESE ESTATES,WAVERLY,0,0,0,0,0,0,0,0,0
26156,NE,REGENCY APARTMENTS,LINCOLN,0,0,0,0,0,0,0,0,0
40682,NE,RIDGEWOOD CROWN,GRAND ISLAND,0,0,0,0,0,0,0,0,0
31841,NE,RIVER ROAD TOWNHOMES,WATERLOO,0,0,0,0,0,0,0,0,0
6280,NE,RIVERBEND APARTMENTS PHASE I,GRAND ISLAND,0,0,0,0,0,0,0,0,0
40684,NE,"RIVERBEND APARTMENTS, PHASE II",GRAND ISLAND,0,0,0,0,0,0,0,0,0
37999,NE,RIVERFRONT APARTMENTS,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
26685,NE,ROBBINS SCHOOL APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
15534,NE,ROLLING HILLS TOWNHOMES,ORD,0,0,0,0,0,0,0,0,0
21378,NE,ROSEWOOD ESTATES,ALLIANCE,0,0,0,0,0,0,0,0,0
14764,NE,ROSEWOOD ESTATES II,ALLIANCE,0,0,0,0,0,0,0,0,0
2482,NE,ROYAL OAKS ESTATES,NORFOLK,0,0,0,0,0,0,0,0,0
19532,NE,SABATA ESTATES,DAVID CITY,0,0,0,0,0,0,0,0,0
31050,NE,SALEM VILLAGE AT MIAMI HEIGHTS,OMAHA,0,0,0,0,0,0,0,0,0
14433,NE,SALEM VILLAGE II,OMAHA,0,0,0,0,0,0,0,0,0
33616,NE,SARATOGA CROWN IV,OMAHA,0,0,0,0,0,0,0,0,0
639,NE,SECURITIES BUILDING,OMAHA,0,0,0,0,0,0,0,0,0
37615,NE,SHADY BEND VILLAS,GRAND ISLAND,0,0,0,0,0,0,0,0,0
31051,NE,SHANNON HEIGHTS,OMAHA,0,0,0,0,0,0,0,0,0
2063,NE,SHELTERING TREE COMMUNITY PHASE 2,OMAHA,0,0,0,0,0,0,0,0,0
13143,NE,SIBLEY APARTMENTS,KEARNEY,0,0,0,0,0,0,0,0,0
37996,NE,SIENA/FRANCIS HOUSE PERM. SUPPORT. HOUSI,OMAHA,0,0,0,0,0,0,0,0,0
3542,NE,SILVERWOOD APARTMENTS,GRAND ISLAND,0,0,0,0,0,0,0,0,0
19484,NE,SKYLINE APARTMENTS,NORFOLK,0,0,0,0,0,0,0,0,0
36828,NE,SOMERS POINT APARTMENTS,FREMONT,0,0,0,0,0,0,0,0,0
26152,NE,SOMERS POINT APARTMENTS II,FREMONT,0,0,0,0,0,0,0,0,0
20420,NE,SORENSEN HEIGHTS APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
37950,NE,SOUTH GLEN APARTMENTS,AUBURN,0,0,0,0,0,0,0,0,0
36826,NE,SOUTHEAST VILLA,CENTRAL CITY,0,0,0,0,0,0,0,0,0
24068,NE,SOUTHERN VALLEY TOWNHOMES,OMAHA,0,0,0,0,0,0,0,0,0
36831,NE,SOUTHFIELD APARTMENTS I,LA VISTA,0,0,0,0,0,0,0,0,0
638,NE,SOUTHFIELD APARTMENTS II,LA VISTA,0,0,0,0,0,0,0,0,0
13140,NE,SOUTHGATE TOWNHOMES,BELLEVUE,0,0,0,0,0,0,0,0,0
38002,NE,SOUTHLAWN APARTMENTS,GRAND ISLAND,0,0,0,0,0,0,0,0,0
12761,NE,SOUTHLAWN APARTMENTS III,GRAND ISLAND,0,0,0,0,0,0,0,0,0
13136,NE,SOUTHVIEW ESTATES,WAYNE,0,0,0,0,0,0,0,0,0
18220,NE,SOUTHWOOD CROWN,HASTINGS,0,0,0,0,0,0,0,0,0
636,NE,SOUTHWOOD ESTATES,HASTINGS,0,0,0,0,0,0,0,0,0
26635,NE,SPRINGFIELD APARTMENTS,SPRINGFIELD,0,0,0,0,0,0,0,0,0
13142,NE,ST. ANN REDEVELOPMENT,OMAHA,0,0,0,0,0,0,0,0,0
40530,NE,ST. JAMES MANOR APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
2533,NE,STEPHEN CENTER PERMANENT SUPPORTIVE HOU,OMAHA,0,0,0,0,0,0,0,0,0
24073,NE,STEPHENS CENTER,OMAHA,0,0,0,0,0,0,0,0,0
36836,NE,STONERIDGE APARTMENTS,KEARNEY,0,0,0,0,0,0,0,0,0
40534,NE,STONERIDGE APARTMENTS - PHASE II,KEARNEY,0,0,0,0,0,0,0,0,0
1912,NE,STONEWOOD TOWNHOMES,GRAND ISLAND,0,0,0,0,0,0,0,0,0
31839,NE,STONEWOOD TOWNHOMES II,GRAND ISLAND,0,0,0,0,0,0,0,0,0
32832,NE,SUMMER HILL I,LINCOLN,0,0,0,0,0,0,0,0,0
31883,NE,SUNNY RIDGE TOWNHOMES,LINCOLN,0,0,0,0,0,0,0,0,0
2481,NE,SUNRISE EAST,HOLDREGE,0,0,0,0,0,0,0,0,0
32834,NE,SUNRISE LANE,HOLDREGE,0,0,0,0,0,0,0,0,0
31046,NE,SUNSET CROWN,BEATRICE,0,0,0,0,0,0,0,0,0
40531,NE,SYRACUSE SENIOR HOUSING II,SYRACUSE,0,0,0,0,0,0,0,0,0
25118,NE,TABORWOOD TOWNHOMES,NORTH PLATTE,0,0,0,0,0,0,0,0,0
14758,NE,TERRACE HEIGHTS VILLAGE,AUBURN,0,0,0,0,0,0,0,0,0
14434,NE,TERRACE HEIGHTS VILLAGE II,AUBURN,0,0,0,0,0,0,0,0,0
2538,NE,THE BREWERY LOFTS,HASTINGS,0,0,0,0,0,0,0,0,0
28897,NE,THE COTTAGES,ST PAUL,0,0,0,0,0,0,0,0,0
9070,NE,THE HERITAGE APARTMENTS,CHADRON,0,0,0,0,0,0,0,0,0
28903,NE,THE LEXINGTON ASSISTED LIVING CENTER,LINCOLN,0,0,0,0,0,0,0,0,0
3536,NE,THE LODGE,LINCOLN,0,0,0,0,0,0,0,0,0
35594,NE,THE MARGARET,OMAHA,0,0,0,0,0,0,0,0,0
9067,NE,THE ORCHARDS AT WILDEWOOD APARTMENTS,LA VISTA,0,0,0,0,0,0,0,0,0
33612,NE,THE REBUILDING LIVES CENTER,OMAHA,0,0,0,0,0,0,0,0,0
24118,NE,THE ROW IN LEXINGTON,LEXINGTON,0,0,0,0,0,0,0,0,0
32663,NE,THE VILLAGE AT GERING,GERING,0,0,0,0,0,0,0,0,0
21419,NE,THE VILLAGE AT HEARTLAND PARK,SEWARD,0,0,0,0,0,0,0,0,0
8052,NE,THE VILLAGE AT KEARNEY,KEARNEY,0,0,0,0,0,0,0,0,0
26153,NE,THE VILLAGE AT NORTH PLATTE,NORTH PLATTE,0,0,0,0,0,0,0,0,0
24071,NE,THE VILLAGE AT OMAHA,OMAHA,0,0,0,0,0,0,0,0,0
21377,NE,THE VILLAGE AT PAPILLION,PAPILLION,0,0,0,0,0,0,0,0,0
31840,NE,THE VILLAGE AT SIDNEY,SIDNEY,0,0,0,0,0,0,0,0,0
31835,NE,THE VILLAS AT CRYSTAL COURT,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
633,NE,THE VILLAS AT CRYSTAL COURT II,SOUTH SIOUX CITY,0,0,0,0,0,0,0,0,0
8057,NE,THUNDER WAY,WINNEBAGO,0,0,0,0,0,0,0,0,0
18225,NE,TWENTIETH PLACE,OMAHA,0,0,0,0,0,0,0,0,0
36877,NE,VALLEY CROWN,VALLEY,0,0,0,0,0,0,0,0,0
33619,NE,VICTORY APARTMENTS,OMAHA,0,0,0,0,0,0,0,0,0
1910,NE,VICTORY PARK VETERANS RESIDENCE,LINCOLN,0,0,0,0,0,0,0,0,0
