ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_EQUAL_PCT,HOH_DOB_VALID_PCT,MBRS_DOB_VALID_PCT,UNITS_WATLEAST1_UNDR18_PCT,UNITS_WATLEAST1_ABOVE62_PCT,UNITS_WHOH_ABOVE62_PCT
28064,TX,WEST VIRGINIA PARK APARTMENTS,DALLAS,100,100,100,54.2,15.9,15.9
18931,TX,WESTCHESTER WOODS,PFLUGERVILLE,100,100,100,64,8,8
38492,TX,WESTCREEK TOWNHOMES,SAN ANTONIO,100,100,100,86.5,-4,-4
23735,TX,WESTERN BURGUNDY,EL PASO,100,100,100,40.6,42.2,39.1
5645,TX,"WESTERN CAROLINA, LTD.",EL PASO,100,100,100,0,98.2,98.2
4873,TX,"WESTERN CROSBY, LTD.",EL PASO,100,100,100,0,100,100
3245,TX,"WESTERN EASTSIDE SENIORS, LTD.",EL PASO,100,100,100,0,100,100
9831,TX,WESTERN GALLAGHER,EL PASO,100,100,100,60,27.5,-4
7924,TX,WESTERN HILLS APARTMENTS,FERRIS,100,100,100,-4,-4,-4
35264,TX,"WESTERN PEBBLE HILLS, LTD",EL PASO,100,100,100,43.3,-4,-4
4757,TX,"WESTERN PELLICANO, LTD.",EL PASO,100,100,100,50,-4,-4
27746,TX,WESTERN REDD APARTMENTS,EL PASO,100,100,100,56.7,36.7,36.7
10452,TX,"WESTERN SUNSHINE PASS, LTD.",EL PASO,100,100,100,50,-4,-4
35657,TX,"WESTERN WHIRLWIND, LTD.",HORIZON CITY,100,100,98,61.1,-4,-4
39424,TX,WESTERN YARBROUGH APARTMENTS,EL PASO,100,100,100,53.1,-4,-4
12183,TX,WESTLAKE APARTMENTS,HEMPHILL,100,100,100,-4,-4,-4
28172,TX,WESTRIDGE,MIDLAND,100,100,100,-4,77.4,75
38956,TX,WESTVIEW RANCH,PEARSALL,-4,100,98,64.2,19.4,19.4
14194,TX,WESTWIND VILLAGE,CARRIZO SPRINGS,100,100,100,70,-4,-4
3192,TX,WHEATLEY PARK SENIOR LIVING,SAN ANTONIO,100,100,100,-4,98.8,98.8
38482,TX,WHISPERING OAKS,ORANGE,100,100,100,64.3,-4,-4
12235,TX,WHISPERING RUN,HURST,100,99.1,92.2,60.2,-4,-4
16454,TX,WHISPERING SANDS TOWNHOMES,ANTHONY,100,100,100,64.7,-4,-4
21747,TX,WHISPERING WOODS APARTMENTS,ARLINGTON,-4,100,100,48.8,12.4,12
9881,TX,WHITE OAKS APARTMENTS (FORD ROAD APTS. LTD.),PORTER,100,100,100,26.8,41.1,41.1
4926,TX,WHITE ROCK HILLS TOWNHOMES,DALLAS,-4,100,100,39.3,21,21
28015,TX,WHITEFIELD PLACE APARTMENTS,SAN ANTONIO,100,100,99.1,65,22.5,22.5
14092,TX,WHITEHOUSE SENIOR VILLAGE,WHITEHOUSE,100,100,100,-4,80.4,80.4
33427,TX,WHITESTONE & TAMARIC APARTMENTS,CEDAR PARK,100,100,100,39.7,36.5,34.9
4876,TX,WILDFLOWER TERRACE,AUSTIN,100,100,100,-4,93.7,93.7
20661,TX,WILDWOOD BRANCH,FORT WORTH,100,100,99,66.5,6.8,6.5
20761,TX,WILDWOOD TRAILS APARTMENTS,BROWNWOOD,100,100,97.7,51.3,-4,-4
15342,TX,WILLIAM CANNON APARTMENTS,AUSTIN,100,100,98.1,50.4,9.9,8.7
931,TX,WILLIAMS TRACE APARTMENTS,CAMERON,100,100,98.3,59.1,-4,-4
40050,TX,WILLIAMSBURG APARTMENTS,GRAND PRAIRIE,100,100,99.5,40.4,15.1,13.9
20127,TX,WILLIS RENTAL APARTMENTS,WILLIS,100,100,100,54.2,-4,-4
34486,TX,WILLIS SOUTH APARTMENTS,WILLIS,100,100,100,-4,-4,-4
23642,TX,WILLOW BEND APARTMENTS,ORANGE,-4,100,99.1,54.1,14.5,13.8
8342,TX,WILLOW BEND APARTMENTS,SAN ANTONIO,-4,100,99.1,54.1,14.5,13.8
38906,TX,WILLOW GREEN APARTMENTS,HOUSTON,100,100,99.8,46.4,9.8,8
17116,TX,WILLOW PARK APARTMENTS,MISSOURI CITY,100,100,98.9,59.7,8.5,7.8
14200,TX,WILLOW SPRINGS APARTMENTS,BROOKSHIRE,100,97.7,97.6,41.9,37.2,37.2
37170,TX,WILLOWCHASE APARTMENTS,HEMPSTEAD,100,100,100,42.1,-4,-4
19969,TX,WILLOWS APARTMENTS,SMITHVILLE,100,100,100,-4,-4,-4
20704,TX,WILLS POINT CROSSING APARTMENTS,WILLS POINT,100,100,100,52.8,-4,-4
39012,TX,WILLS POINT MANOR APARTMENTS,WILLS POINT,100,100,100,0,79.2,79.2
9659,TX,WILSHIRE APARTMENTS,CONROE,-4,84.2,87.5,-4,-4,-4
20758,TX,WIN-LIN VILLAGE APARTMENTS,AMARILLO,100,100,100,58,-4,-4
9703,TX,WINCHESTER ARMS APARTMENTS,COMANCHE,100,100,98.1,76.9,-4,-4
25911,TX,WIND RIVER,FORT WORTH,100,100,100,33.9,19,18.5
4698,TX,WINDCREST ON WESTVIEW APARTMENTS,HOUSTON,100,100,100,59.2,13.8,9.2
20810,TX,WINDMILL RUN APARTMENT HOMES,SWEENY,100,100,99.6,69.7,-4,-4
7925,TX,WINDRIDGE APARTMENTS,SINTON,100,100,100,0,78.1,78.1
33323,TX,WINDSHIRE APARTMENTS,PASADENA,100,100,99.7,50.6,10.8,9.2
17068,TX,WINDSOR GARDENS APARTMENTS,SOUTH HOUSTON,100,100,99.5,46.7,19.1,17.1
39504,TX,WINDSTAR APARTMENTS,HARLINGEN,100,100,98.8,66.3,22.5,21.3
3191,TX,WINDVALE PARK,CORSICANA,-4,98.6,98.7,45.1,31,29.6
33319,TX,WINDY RIDGE,AUSTIN,100,100,99.6,52.5,17.5,17.5
17069,TX,WINFIELD ESTATES,TEXARKANA,100,100,100,-4,89.5,88.9
30608,TX,WINNIE SQUARE,WINNIE,100,100,100,0,93.3,93.3
26296,TX,WOOD BAYOU APARTMENTS,HOUSTON,100,100,100,77.1,-4,-4
19922,TX,WOODCHASE SENIOR COMMUNITY,EL PASO,100,100,100,-4,95.3,94.5
30599,TX,WOODGLEN PARK APARTMENTS,DALLAS,100,100,100,49.6,15.7,15.7
10500,TX,WOODHOLLOW APARTMENTS,DALLAS,100,100,99.8,63,10,9
11552,TX,WOODLAND APARTMENTS,MOUNT PLEASANT,100,100,100,45.8,22.9,22.9
4927,TX,WOODLAND CHRISTIAN TOWERS,HOUSTON,100,100,100,0,54,54
10548,TX,WOODLAND CREEK APARTMENTS,CORPUS CHRISTI,100,100,99.6,74.5,17,17
15822,TX,WOODLAND RIDGE,SAN ANTONIO,100,100,100,47.3,21.3,20
39463,TX,WOODLANDS THE,BEAUMONT,-4,100,100,81,-4,-4
16015,TX,WOODLAWN RANCH APTS,SAN ANTONIO,100,100,98.8,56.8,15.1,13.6
35214,TX,WOODMONT APARTMENTS,FORT WORTH,100,100,99.9,68.7,12.3,9.1
20660,TX,WOODRIDGE  FKA ARTISAN RIDGE,DALLAS,100,100,99.9,65.9,7.2,5.3
4800,TX,WOODROW BEAN APARTMENTS,EL PASO,100,94.7,98.1,73.7,-4,-4
9829,TX,WOODSIDE MANOR SENIOR COMMUNITY,CONROE,100,100,100,0,97.8,96.1
23634,TX,WOODSIDE VILLAGE,PALESTINE,100,100,94.9,74.4,-4,-4
10505,TX,WOODSIDE VILLAGE APTS.,MCKINNEY,100,100,100,81,12,-4
21645,TX,WOODVIEW APARTMENTS,WICHITA FALLS,100,100,98.7,64.3,16.3,16.3
32170,TX,WOODWAY SQUARE APARTMENTS,AUSTIN,100,100,100,56.3,10.5,9.7
12181,TX,WOODWAY VILLAGE APARTMENTS,AUSTIN,100,100,99.8,67.1,9.5,8.2
8770,TX,WORTHINGTON POINT APARTMENTS,CROWLEY,100,100,99.2,55.6,8.6,8.2
20659,TX,WRIGHT SENIOR APARTMENTS,GRAND PRAIRIE,100,100,100,0,100,100.8
15825,TX,WURZBACH MANOR APARTMENTS,SAN ANTONIO,-4,100,100,69.2,24.4,21.8
38901,TX,WYNDHAM PARK APARTMENTS,BAYTOWN,-4,100,100,0,87.9,87.9
15245,TX,YALE VILLAGE APARTMENTS,HOUSTON,100,100,98.5,68.7,16.5,15.7
9821,TX,YANTIS VILLAGE APARTMENTS,YANTIS,100,100,100,0,58.3,58.3
9712,TX,YSLETA DEL SUR PUEBLO HOMES I,EL PASO,100,100,100,73.3,-4,-4
33380,TX,ZION VILLAGE APARTMENTS,HOUSTON,100,100,100,-4,91.8,93.9
3304,UT,600 LOFTS,SALT LAKE CITY,-4,98.5,99.2,17.9,4.7,4
31493,UT,9TH EAST LOFTS,SALT LAKE CITY,90.6,92.5,93.9,-4,32.1,30.2
26498,UT,ABBINGTON MANOR,LEHI,-4,60,60,0,-4,-4
30922,UT,ARCADIA APARTMENTS,SANDY,-4,98,99.3,58.3,5.9,-4
20913,UT,ARCHWAY VILLAGE APARTMENTS,MOAB,100,100,100,0,89.5,89.5
9760,UT,ART SPACE II,SALT LAKE CITY,100,100,100,-4,-4,-4
34487,UT,ARTESIAN SPRINGS APARTMENTS PHASE I,SALT LAKE CITY,100,100,98.6,32.5,15.7,14.5
20133,UT,ARTESIAN SPRINGS APARTMENTS PHASE II,SALT LAKE CITY,95.6,96.7,98.2,32.2,22.2,21.1
886,UT,ARTESIAN SPRINGS APARTMENTS PHASE III,SALT LAKE CITY,-4,93.3,96.5,37.5,-4,-4
11614,UT,ASHBY,SALT LAKE CITY,-4,92.6,93.8,-4,-4,-4
27846,UT,ASHFIELD APTS.,TREMONTON,100,100,100,52.1,-4,-4
39105,UT,ASHLEY VALLEY APTS.,VERNAL,-4,93.5,96.8,54.8,-4,-4
25970,UT,ASPEN COURT,LOGAN,-4,97.2,96.2,50.7,16.9,16.9
15456,UT,ASPEN VIEW,SALT LAKE CITY,-4,93.8,93.8,0,-4,-4
26496,UT,ASPEN VILLAS,PARK CITY,-4,98.9,99.7,69,-4,-4
23022,UT,AVION TOWNHOMES,WEST JORDAN,100,100,100,77.8,-4,-4
28275,UT,BALL PARK APARTMENTS,SALT LAKE CITY,-4,93.4,94.4,-4,67.2,67.2
9764,UT,BAUS BUTTE APTS.,BLANDING,100,100,100,62.5,-4,-4
16508,UT,BEACON HILL APARTMENTS,BLUFFDALE,-4,98.2,98.8,82.1,-4,-4
23014,UT,BEAR HOLLOW APTS.,GARDEN CITY,-4,87.5,92.5,-4,-4,-4
23025,UT,BEAR RIVER VALLEY APTS.,TREMONTON,90.6,93.8,96.7,43.8,-4,-4
15454,UT,BIGELOW APTS.,SALT LAKE CITY,0,0,0,0,0,0
5124,UT,BIRKHILL APARTMENT HOMES,MURRAY,-4,95.9,97.5,24.5,22.4,21.4
28274,UT,BIRKHILL APARTMENT HOMES PHASE II,MURRAY,-4,95.8,97.1,-4,22.9,22.9
20286,UT,BIRKHILL APARTMENT HOMES PHASE III,MURRAY,-4,97.6,97.9,0,70.6,71.8
9765,UT,BLACK HILLS APTS.,ST  GEORGE,-4,86.7,92.6,-4,-4,-4
10617,UT,BLUE MOUNTAIN DINE,BLANDING,100,100,96.7,65,-4,-4
11605,UT,BLUFFS APTS.,BLUFFDALE,92.9,92.9,97.4,75,-4,-4
20134,UT,BODHI SALT LAKE CITY,SALT LAKE CITY,90.6,92.2,95.4,34.4,18.8,18.8
3305,UT,BOULDER PINES APTS.,WEST VALLEY CITY,-4,99.4,99.8,71.1,10.1,8.2
5129,UT,BOX ELDER COMMONS,BRIGHAM CITY,100,100,100,0,-4,-4
7513,UT,BRAMBLEWOOD APTS.,OGDEN,96.9,98.5,99.3,60,-4,-4
888,UT,BRICKGATE APARTMENTS,MURRAY,95.8,96.2,98.4,58.1,-4,-4
31499,UT,BRIDGE PROJECTS,SALT LAKE CITY,-4,96.8,98.1,19.4,-4,-4
37812,UT,BRIDGESIDE LANDING,TAYLORSVILLE,-4,94.8,97.4,57.1,14.9,14.9
27070,UT,BRIGHAM PLACE - II,BRIGHAM CITY,100,100,100,40.5,-4,-4
28270,UT,BRIGHAM PLACE APARTMENTS,BRIGHAM CITY,-4,97.2,98.6,37.5,19.4,19.4
15455,UT,BRISTOL VILLAGE (FKA LEGACY VILLAGE),TAYLORSVILLE,100,100,100,0,100,100
39579,UT,BRITTANY GREENS APTS.,BRIGHAM CITY,-4,98.8,99.5,62.5,13.8,13.8
26502,UT,BUD BAILEY APARTMENTS,SALT LAKE CITY,-4,98.4,97.9,50.8,-4,-4
34492,UT,"BUD BAILEY APARTMENTS, PHASE II",SALT LAKE CITY,-4,98.5,99.1,63.6,-4,-4
23015,UT,CAMPBELL COURT,WEST VALLEY CITY,-4,84,90.5,-4,-4,-4
31496,UT,CANYON BREEZE SENIOR LIVING,OREM,-4,96.1,96.2,0,78.4,76.5
20865,UT,CANYON CROSSING AT RIVERWALK,MIDVALE,-4,95.5,98.3,76.5,6.7,-4
33486,UT,CANYON PARK APTS.,CEDAR CITY,-4,95.8,98.2,50,-4,-4
20136,UT,CANYON POINTE I,ST  GEORGE,-4,79.6,88.3,53.1,0,0
39550,UT,CANYON POINTE II,ST  GEORGE,-4,95.7,98,69.6,-4,-4
27847,UT,CANYON VIEW APTS.,PROVO,-4,90,90,0,90,90
20137,UT,CANYON VIEW APTS.(CEDAR CITY),CEDAR CITY,-4,98.5,99.4,49.2,20,20
16069,UT,CAPITOL VILLA,SALT LAKE CITY,96.3,97.2,95.9,0,88.8,88.8
9928,UT,CARILLON COURT,OREM,100,100,100,0,100,100
9936,UT,CASCADE GARDENS,PROVO,100,100,100,0,74.4,74.4
39546,UT,CASTLE COUNTRY APARTMENTS,PRICE,100,100,98.4,70.8,-4,-4
5128,UT,CEDAR CREST APTS.,SALT LAKE CITY,-4,-4,94.1,-4,-4,-4
15501,UT,CEDAR VIEW SR. LIVING,SPRINGVILLE,-4,96,96.4,0,60,60
5131,UT,CENTRAL PARK STATION,PROVO,-4,91.7,93.9,43.8,-4,-4
37329,UT,CINEMA COURT APARTMENTS,MOAB,-4,94.8,97.7,50,-4,-4
21857,UT,CITIFRONT APTS.,SALT LAKE CITY,-4,94.1,96.9,26.5,-4,-4
37767,UT,CLARK COVE COTTAGES,GRANTSVILLE,100,100,97.5,66.7,-4,-4
27071,UT,COMPASS COURT TOWNHOMES,WEST VALLEY CITY,100,100,100,82.5,-4,-4
20282,UT,COMPASS TOWNHOMES,WEST VALLEY CITY,-4,97.1,99.3,73.5,-4,-4
32431,UT,COMPASS VILLA,WEST VALLEY CITY,-4,94.5,95.8,-4,58.2,58.2
4805,UT,COPPERGATE APTS.,SANDY,-4,95.8,97.8,70.8,-4,-4
37769,UT,COPPERTREE APTS.,MAGNA,100,100,99,58.1,18.6,17.4
19403,UT,COTTONWOOD APTS. I,ROOSEVELT,-4,78.1,90.8,46.9,-4,-4
11616,UT,COTTONWOOD APTS. II,ROOSEVELT,-4,89.5,96.2,63.2,-4,-4
33480,UT,COTTONWOOD GROVE,BRIGHAM CITY,100,100,99,78.6,-4,-4
20866,UT,COTTONWOOD GROVE II,BRIGHAM CITY,100,100,100,71.4,21.4,-4
39063,UT,COUNTRY OAKS APTS.,CLEARFIELD,-4,97.2,98.2,25,26.4,26.4
39580,UT,COUNTRY OAKS II,SALT LAKE CITY,-4,94.1,96.8,88.2,0,0
37816,UT,COUNTRY VILLAGE APTS.,BEAVER,100,100,100,91.7,-4,0
16073,UT,COUNTRY WOODS APTS.,OGDEN,-4,94,96.3,33.1,17.5,16.9
26762,UT,COUNTRYSIDE APTS.,OGDEN,97.1,98.6,99.5,77.1,-4,-4
33482,UT,CROWN VILLAGE APTS.,TREMONTON,-4,95.8,98,-4,-4,-4
14255,UT,DENVER STREET APARTMENTS,SALT LAKE CITY,100,100,100,0,-4,-4
11607,UT,DESERT ROSE VILLAS,ST  GEORGE,-4,98.5,98.6,60.6,16.7,-4
20911,UT,DIAMOND FORK APTS.,SPANISH FORK,-4,98.3,98.2,75,-4,-4
9886,UT,DOMINGUEZ PARK III,SALT LAKE CITY,-4,88.3,95.4,58.3,-4,-4
25973,UT,DRISCOLL LANE,CEDAR CITY,100,100,100,21.4,-4,-4
5130,UT,EAGLE VIEW TOWNHOMES,RICHFIELD,100,100,100,69.6,-4,-4
14297,UT,EAGLE VIEW TOWNHOMES II,RICHFIELD,100,100,100,-4,72.7,68.2
9933,UT,EASTGATE APTS.,PRICE,-4,98.6,98.1,40.8,19.7,19.7
11396,UT,EDISON PLACE APTS.,SALT LAKE CITY,-4,94.7,96.7,18.1,20.2,20.2
37332,UT,ELK MEADOWS APTS.,PARK CITY,-4,94.7,98.2,67.4,-4,-4
22974,UT,ELMBRIDGE APARTMENTS,HEBER CITY,-4,97.4,99,52.6,19.7,18.4
26015,UT,ELMHURST APTS.,OGDEN,-4,93.3,96.9,-4,0,0
9758,UT,ELMO SENIOR LIVING AKATURNQUIST COTTAGES,ELMO,-4,85.7,87.5,0,-4,-4
30923,UT,EMERSON AKA TIMBERGATE APARTMENTS,HERRIMAN,87,87.4,94.9,58.3,5.7,-4
27845,UT,ESCALANTE III APTS.,SALT LAKE CITY,-4,97.5,97.8,0,85,85
23026,UT,ESCALANTE PARK I APARTMENTS,SALT LAKE CITY,-4,96.9,97,0,81.3,81.3
8984,UT,ESCALANTE PARK II APARTMENTS,SALT LAKE CITY,-4,95,95.2,0,85,85
30919,UT,FAIRVIEW APTS.,OGDEN,-4,83.3,87.5,-4,-4,-4
21858,UT,FLORENTINE VILLAS,MIDVALE,-4,99.1,99.7,63,9,6.2
31648,UT,FOOTHILL MANOR I,BRIGHAM CITY,100,100,100,0,-4,-4
23017,UT,FOOTHILL MANOR II,BRIGHAM CITY,100,100,100,0,-4,-4
23023,UT,FORT LANE SENIOR APTS.,LAYTON,-4,95,94.7,0,63,62
30918,UT,FOUNTAIN HEIGHTS I,ST  GEORGE,-4,94.1,97.1,62.7,-4,-4
20138,UT,FOUNTAIN HEIGHTS II,ST  GEORGE,-4,91.7,94.9,56.7,-4,-4
28229,UT,FOXBORO TERRACE APTS.,NORTH SALT LAKE,95.9,96.4,97.9,75.7,-4,-4
887,UT,FRANCIS PEAK VIEW,KAYSVILLE,-4,99.2,99.6,45.4,19.3,17.6
22973,UT,FRONTGATE APTS.,MURRAY,97.7,98.4,99.3,75.8,-4,-4
30924,UT,FRONTIER TRANSITIONAL HOUSING,SOUTH SALT LAKE CITY,100,100,100,-4,-4,-4
14302,UT,GARDEN GROVE APARTMENTS,OGDEN,-4,95,95,0,80,80
32432,UT,GRACE MARY MANOR,SOUTH SALT LAKE CITY,-4,97.5,97.5,0,18.5,18.5
892,UT,GRANARY PLACE,SALT LAKE CITY,94.8,95.5,97.2,17.2,-4,-4
9932,UT,GRAND VISTA APTS.,PAYSON,-4,88,88,0,72,72
32433,UT,GRANTSVILLE APTS.,GRANTSVILLE,100,100,96.7,75,0,0
16551,UT,GRAYSON APARTMENTS,BLANDING,-4,84,92.1,52,-4,-4
9887,UT,GREEN GROVE APTS.,PLEASANT GROVE,-4,99.4,99.2,64.9,-4,-4
32434,UT,GREGSON APTS.,SOUTH SALT LAKE CITY,100,100,100,-4,-4,-4
27850,UT,HANBURY MANOR,LOGAN,-4,92.1,93.5,49.5,-4,-4
39062,UT,HARMONY GARDENS,WEST VALLEY CITY,-4,96.3,94.6,0,81.7,81.7
16071,UT,HARRIS APARTMENTS,SALT LAKE CITY,100,100,100,0,-4,-4
37770,UT,HAVEN POINTE,WEST HAVEN,-4,98.4,98.1,58.7,7.4,6.3
26497,UT,HEATHER ESTATES I,CLEARFIELD,-4,92.6,95.5,69.4,-4,-4
10616,UT,HEATHER ESTATES II,CLEARFIELD,-4,100,100,91.7,-4,-4
26769,UT,HERITAGE APTS. DRAPER,DRAPER,-4,96.2,98,34.2,25.3,25.3
31498,UT,HERITAGE APTS. MAGNA,MAGNA,100,100,98.8,47.4,25,25
3301,UT,HERITAGE HOUSE APTS.,WASHINGTON TERRACE,100,100,100,0,70.6,70.6
25972,UT,HIDDEN MEADOWS APTS.,SALT LAKE CITY,94.6,95.4,88.2,30,14.6,13.8
21902,UT,HIDDEN OAKS V,WEST JORDAN,100,100,100,73.7,-4,-4
26766,UT,HIGRADE APARTMENTS,SOUTH SALT LAKE CITY,-4,89.5,92.5,19.7,-4,-4
11606,UT,HOLIDAY VILLAGE APTS.,PARK CITY,-4,98.7,99.2,30.4,34.2,34.2
7509,UT,HOLLADAY HILLS I,SALT LAKE CITY,-4,97.1,98.3,69.6,-4,-4
20281,UT,HOLLADAY HILLS II,SALT LAKE CITY,-4,96.7,98.5,71.7,-4,-4
20868,UT,HOLLY HAVEN APTS.,CLEARFIELD,-4,95.2,95.8,21.4,41.7,41.7
39059,UT,HOOVER APTS.,OGDEN,-4,86.4,87.5,-4,-4,-4
26506,UT,HUNTRIDGE APTS.,MOAB,100,100,98.2,65.2,-4,-4
989,UT,HUNTSMAN,SALT LAKE CITY,-4,75,91.6,75,0,0
37815,UT,HURRICANE HILLS I,HURRICANE,100,100,98.6,-4,68,66
5127,UT,HURRICANE HILLS II,HURRICANE,100,100,100,71.4,-4,-4
7657,UT,IMAGINE JEFFERSON,OGDEN,100,100,100,33.3,-4,-4
881,UT,IMAGINE JEFFERSON II,OGDEN,-4,96.4,97.1,-4,-4,-4
37817,UT,IRIS APTS.,MURRAY,100,100,100,0,-4,-4
20867,UT,IRON HORSE PARK APTS.,PARK CITY,100,100,100,82,-4,-4
3303,UT,JAMES KIER SENIOR APTS.,SALT LAKE CITY,100,100,100,0,100,100
16075,UT,JEFFERSON PARK APTS.,ST  GEORGE,-4,100,99.1,58,-4,-4
30656,UT,JEFFERSON SCHOOL APTS.,SALT LAKE CITY,-4,85.7,90.9,-4,-4,-4
20284,UT,JEFFERSON SCHOOL APTS. II,SALT LAKE CITY,-4,77.1,87.3,31.4,-4,-4
11608,UT,JERRY BURNETT APARTMENTS,KAYSVILLE,100,100,100,60,-4,-4
39061,UT,JORDAN RIVER SENIOR APTS.,WEST JORDAN,100,100,100,0,74.4,74.4
26763,UT,KANE CREEK APTS.,MOAB,100,100,98.8,50,-4,-4
30655,UT,KARA MANOR APTS.,WASHINGTON TERRACE,100,100,100,44.2,-4,-4
7507,UT,KELLY BENSON APTS.,WEST VALLEY CITY,-4,96.6,95.2,0,61,61
30651,UT,KENSINGTON EAST,CEDAR CITY,-4,98.6,99.4,56.9,-4,-4
31497,UT,KENSINGTON PLACE,CEDAR CITY,-4,91.5,96.3,33.9,25.4,23.7
5082,UT,KIMPTON SQUARE APARTMENTS,MIDVALE,-4,100,100,0,81.2,81.2
26768,UT,KINGSTOWNE APTS.,OGDEN,-4,97.5,98.7,30,-4,-4
21860,UT,LAKEVIEW APTS.,TOOELE,-4,97.3,97.8,28,26.7,26.7
16509,UT,LAKEVIEW HEIGHTS APARTMENTS,CLEARFIELD,92.8,98.8,99.7,96.4,-4,-4
9883,UT,LANDMARK APTS.,TOOELE,-4,96.2,98.1,42.3,21.2,21.2
33479,UT,LAYTON POINTE APTS.,LAYTON,76.8,76.8,88.4,35.8,-4,-4
890,UT,LAZY DAYS APTS.,KANAB,-4,90,93.8,-4,46.7,46.7
4809,UT,LEXINGTON PARK APTS.,WEST VALLEY CITY,-4,97.4,99.2,70.5,-4,-4
27849,UT,LIBERTAD CEDAR CITY,CEDAR CITY,91.2,93,96.2,33.3,-4,-4
21856,UT,LIBERTY CENTER APARTMENTS,PROVO,80.3,80.3,87.5,-4,-4,-4
11609,UT,LIBERTY CITYWALK APTS.,SALT LAKE CITY,100,100,100,0,21.1,21.1
30920,UT,LIBERTY COMMONS APARTMENTS,WEST VALLEY CITY,97.1,98.1,98.7,53.4,12.6,12.6
14300,UT,LIBERTY HEIGHTS APTS.,SANDY,98.1,99,99.6,52.9,-4,-4
15499,UT,LIBERTY JUNCTION APTS.,OGDEN,-4,97.1,98,-4,15.9,15.9
9767,UT,LIBERTY METRO APTS.,SALT LAKE CITY,-4,93,93,0,12.8,12.8
39055,UT,LIBERTY MIDTOWN APTS.,SALT LAKE CITY,-4,98.5,95.9,-4,22.7,22.7
32436,UT,LIBERTY PEAK APARTMENTS,PARK CITY,100,100,100,25,12.8,10.8
16507,UT,LIBERTY STATION APARTMENTS,HEBER CITY,-4,96.2,98.2,75,-4,-4
33484,UT,LIBERTY VILLAGE APARTMENTS,SALT LAKE CITY,100,100,100,-4,-4,-4
5080,UT,LIFESTART VILLAGE APTS.,MIDVALE,-4,83.3,93.4,83.3,0,0
8982,UT,LOGAN POINTE DBA PROVIDENCE POINTE,LOGAN,-4,96.7,98.3,44.6,-4,-4
23066,UT,LOMOND VIEW RETIREMENT APARTMENTS,OGDEN,100,100,100,0,91.9,91.9
20135,UT,LOWELL APTS.,SALT LAKE CITY,-4,94.9,95.4,0,59.5,58.2
3302,UT,MADISON MANOR APTS.,OGDEN,-4,95.5,97.2,61.4,-4,-4
9884,UT,MAESER SCHOOL APTS.,PROVO,100,100,100,0,90.3,87.1
15497,UT,MANTI SENIOR I APTS.,MANTI,100,100,100,-4,-4,-4
9931,UT,MAPLE DRIVE APTS.,SALINA,-4,95.8,98.4,83.3,0,0
37814,UT,MAPLEVIEW APTS.,PROVO,100,100,100,0,-4,-4
11395,UT,MAYFLOWER HARBOR,LEHI,85.5,85.5,94.7,59.7,6.5,-4
26765,UT,MCGREGOR APTS.,OGDEN,81.5,83.3,88.8,29.6,-4,-4
14298,UT,MEADOW VIEW II,KAMAS,100,100,100,81.3,-4,-4
4804,UT,MILL CREEK II,MIDVALE,-4,98.1,96.9,64.8,-4,-4
26501,UT,MILL HOLLOW,BOUNTIFUL,100,100,100,-4,-4,-4
39547,UT,MILLCREEK MEADOWS,SALT LAKE CITY,-4,96.4,99.1,72.7,-4,-4
19402,UT,MILLCREEK STATION APARTMENTS,SOUTH SALT LAKE CITY,100,100,100,62.5,-4,-4
14299,UT,MODA MEADOWBROOK,SALT LAKE CITY,98.3,99.1,98.4,37.9,-4,-4
3349,UT,MONTEZUMA VILLA,KANAB,-4,-4,89.3,-4,-4,-4
39107,UT,MOUNT EYRIE APTS.,NORTH OGDEN,-4,83.3,88.1,-4,-4,-4
23018,UT,MOUNTAIN GLEN APTS.,SOUTH OGDEN,-4,96.9,97.4,0,64.6,64.6
11611,UT,MOUNTAIN SHADOWS APTS.,NEPHI,-4,87.5,94.5,54.2,-4,-4
9762,UT,MOUNTAIN VIEW EAST APTS.,PAYSON,-4,72.4,86.9,51.7,-4,-4
21904,UT,MOUNTAIN VIEW SUITES,CEDAR CITY,100,100,100,0,61.1,61.1
10615,UT,MT. OGDEN SENIOR HOUSING,OGDEN,100,100,100,0,87.5,87.5
30652,UT,MULTI ETHNIC SENIOR HIGHRISE,SALT LAKE CITY,-4,95.7,94.7,0,58.2,58.2
16068,UT,NEWHOUSE & AVALON HOUSE APTS.,HELPER,-4,95,95.2,0,-4,-4
33529,UT,NEWHOUSE & AVALON HOUSE APTS.,PRICE,-4,95,95.2,0,-4,-4
33527,UT,NEWPARK STUDIOS,PARK CITY,100,100,100,-4,-4,-4
7511,UT,NORTH POINTE APTS.,LOGAN,-4,90,93.9,42.5,-4,-4
7658,UT,NORTH SIX,SALT LAKE CITY,100,100,99.1,-4,15.1,15.1
4802,UT,NORTH TEMPLE FLATS,SALT LAKE CITY,81.3,81.3,86.6,21.9,11.5,11.5
9929,UT,NORTHFIELD VILLAGE APTS.,CEDAR CITY,-4,96.2,98.3,40.4,-4,-4
33481,UT,NORTHGATE APTS.,SALT LAKE CITY,93.4,93.4,94.8,12.6,15.6,15.6
31491,UT,OAK CREEK APTS.,EPHRAIM,100,100,100,-4,0,0
3185,UT,OAKSTONE APTS.,CLEARFIELD,-4,92.5,98,83,-4,-4
