ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_NOTREPORTED_PCT,HHSIZEATCERT_LT_PCT,HHSIZEATCERT_EQUAL_PCT,HHSIZEATCERT_GT_PCT
36043,MO,MONETT MEADOWS II APARTMENTS,MONETT,-4,0,-4,0
7115,MO,"MONETT MEADOWS, L.P.",MONETT,0,0,100,0
38353,MO,MONROE ESTATES,LEBANON,-4,0,-4,0
3989,MO,MONTGOMERY CITY APARTMENTS,MONTGOMERY CITY,-4,0,-4,0
31568,MO,MORITZ PLACE I APARTMENTS,CARTHAGE,0,0,100,0
3222,MO,"MORITZ PLACE, PHASE II",CARTHAGE,-4,0,-4,0
3995,MO,MORNINGSTAR SENIOR APARTMENTS,KANSAS CITY,-4,0,-4,0
34269,MO,MOUNT CLEVELAND COOPERATIVE HOMES,KANSAS CITY,-4,0,-4,0
7694,MO,MOUNT WASHINGTON SENIOR APARTMENTS,INDEPENDENCE,-4,0,95.6,-4
5752,MO,MOUNTAIN GROVE APARTMENTS I,MOUNTAIN GROVE,0,0,100,0
24571,MO,MOUNTAIN GROVE APTS. II,MOUNTAIN GROVE,0,0,100,0
22749,MO,MOUNTAIN VIEW APARTMENTS,MOUNTAIN VIEW,0,0,100,0
13544,MO,MURPHY BLAIR REHAB III,SAINT LOUIS,-4,0,85.1,-4
20110,MO,NAPA RIDGE,CAPE GIRARDEAU,0,0,100,0
3048,MO,NATHANIEL RIVERS PLACE,SAINT LOUIS,-4,0,-4,0
37200,MO,NCC II,SAINT LOUIS,-4,0,-4,0
25834,MO,"NEOSHO MEADOWS, L.P.",NEOSHO,0,0,-4,-4
25785,MO,NEOSHO VILLAS,NEOSHO,0,0,100,0
19114,MO,NEVADA HEIGHTS APARTMENTS,NEVADA,0,0,100,0
8894,MO,NEW MADRID GARDEN APARTMENTS,NEW MADRID,-4,0,-4,0
38405,MO,NEWTON PLACE,NEOSHO,0,0,100,0
13647,MO,NORTH CREEK ESTATES,INDEPENDENCE,0,0,100,0
8222,MO,"NORTH HAMPTON PLACE, L.P.",COLUMBIA,-4,0,-4,0
38463,MO,"NORTH HAMPTON VILLAGE, L.P.",COLUMBIA,-4,0,88.9,-4
10526,MO,NORTH NEWSTEAD I,SAINT LOUIS,-4,0,-4,0
7113,MO,NORTH NEWSTEAD IV,SAINT LOUIS,0,0,100,0
29793,MO,NORTH NEWSTEAD V,SAINT LOUIS,0,0,100,0
17999,MO,NORTH OAK CROSSING,KANSAS CITY,-4,0,91.3,-4
13534,MO,NORTH PARK PLACE APARTMENTS,KANSAS CITY,-4,0,-4,0
5704,MO,NORTH PARK VILLAGE II,JOPLIN,0,0,100,0
34265,MO,NORTH SARAH,SAINT LOUIS,-4,0,90,-4
18426,MO,NORTH SARAH PHASE II - EAST,SAINT LOUIS,-4,0,88.6,-4
18425,MO,NORTH SARAH PHASE II - WEST,SAINT LOUIS,-4,0,84.6,-4
18278,MO,NORTH SARAH PHASE III,SAINT LOUIS,-4,0,-4,0
12400,MO,NORTH TOWNE VILLA,KENNETT,-4,0,-4,0
2306,MO,NORTH WEBSTER VILLAGE,WEBSTER GROVES,0,0,100,0
31516,MO,NORTHGATE SENIORS APARTMENTS,NORTH KANSAS CITY,-4,0,-4,0
28856,MO,NORTHWOOD TERRACE APARTMENTS,SAINT JOSEPH,31.6,0,68.4,0
37198,MO,NORTHWOODS APARTMENTS,KANSAS CITY,14.3,0,85.7,0
18536,MO,NU ELM APARTMENTS,SPRINGFIELD,-4,0,88.1,-4
36525,MO,O'FALLON III,SAINT LOUIS,-4,0,-4,0
40112,MO,O'FALLON LAKES APTS.,OFALLON,-4,0,-4,0
8220,MO,OAK  TREE  APARTMENTS,BRANSON,-4,0,-4,0
8170,MO,OAK GROVE APARTMENTS,POPLAR BLUFF,-4,0,-4,0
38409,MO,"OAK GROVE VILLA APTS., L.P.",OAK GROVE,0,0,100,0
18003,MO,OAK KNOLL APARTMENTS,FESTUS,-4,0,-4,0
25313,MO,OAK KNOLL PHASE II APARTMENTS,FESTUS,-4,0,-4,0
5758,MO,OAK MEADOWS,JOPLIN,17,0,83,0
476,MO,OAK POINT REDEVELOPMENT PROJECT,KANSAS CITY,0,0,100,0
3987,MO,OAK POINT TOWN HOMES,SAINT ROBERT,-4,0,-4,0
40160,MO,OAK STREET APARTMENTS,SCOTT CITY,-4,0,-4,0
18276,MO,OAK TOWERS,COLUMBIA,-4,0,-4,0
30837,MO,OAK TREE APARTMENTS,ROLLA,-4,0,-4,0
13542,MO,OAK TREE SQUARE APARTMENTS,GRANDVIEW,14.7,0,85.3,0
40167,MO,OAK VIEW VILLAGE,UNION,0,0,100,0
36048,MO,OAK VIEW VILLAGE-PHASE 2,UNION,0,0,100,0
12404,MO,OAKLAND HEIGHTS,KANSAS CITY,-4,0,-4,0
36092,MO,OAKLAWN ESTATES,ROGERSVILLE,-4,0,-4,0
15316,MO,OAKLAWN ESTATES PHASE II,ROGERSVILLE,-4,0,-4,0
10472,MO,OAKRIDGE APARTMENTS,SAINT JOSEPH,-4,0,-4,0
5705,MO,OAKS APARTMENTS,EXCELSIOR SPRINGS,-4,0,-4,0
5810,MO,OAKVIEW APARTMENTS,POPLAR BLUFF,-4,0,-4,0
462,MO,OAKWOOD PLACE,REPUBLIC,-4,0,-4,0
13644,MO,OAKWOOD SENIOR APARTMENTS,HANNIBAL,-4,0,-4,0
18269,MO,OAKWOOD TERRACE APARTMENTS,PRINCETON,-4,0,-4,0
13533,MO,OLD FRENCHTOWN II,SAINT LOUIS,-4,0,75.2,-4
40212,MO,OLD TOWN LOFTS,KANSAS CITY,-4,0,-4,0
36565,MO,OLSEN WEST APARTMENTS,SEDALIA,-4,0,-4,0
8176,MO,"ORCHARD VIEW APARTMENT, PHASE II",FARMINGTON,-4,0,-4,0
2263,MO,ORCHARD VIEW APTS.,FARMINGTON,-4,0,-4,0
37250,MO,OZARK MEADOWS,OZARK,0,0,100,0
37203,MO,OZARK SENIOR APARTMENTS,OZARK,0,0,100,0
28957,MO,OZARK TRAILS,OZARK,-4,0,-4,0
13637,MO,PACIFIC HEIGHTS,PACIFIC,-4,0,-4,0
38407,MO,PAGEDALE SENIOR HOUSING & RETAIL DEV.,PAGEDALE,-4,0,-4,0
22322,MO,PAIGE POINTE,KANSAS CITY,-4,0,94.6,-4
29792,MO,PALESTINE COMMONS,KANSAS CITY,0,0,100,0
467,MO,PALMER PLACE SENIOR APARTMENTS,INDEPENDENCE,0,0,100,0
25312,MO,PARK HILLS APARTMENTS,FLAT RIVER,0,0,100,0
2258,MO,PARK MEADOWS,ROLLA,-4,0,93.9,-4
459,MO,PARK PLACE,ROLLA,0,0,100,0
12395,MO,PARK PLACE APARTMENTS,SAINT LOUIS,0,0,-4,-4
25781,MO,PARK PLACE II APARTMENTS,SPRINGFIELD,-4,0,-4,0
465,MO,PARK VILLAGE RESIDENCES,PARKVILLE,0,0,100,0
19158,MO,PARK WEST ESTATES,BUTLER,0,0,100,0
30686,MO,PARKLAND SENIOR APARTMENTS,FARMINGTON,-4,0,-4,0
36045,MO,PARKVIEW GARDENS II,UNIVERSITY CITY,-4,0,-4,0
33853,MO,PARKVIEW GARDENS II,SAINT LOUIS,-4,0,-4,0
30838,MO,"PARKVIEW GARDENS REHABILITATION I, L. P.",SAINT LOUIS,-4,0,-4,0
8897,MO,PARKVIEW PLACE,UNIVERSITY CITY,-4,0,93.6,-4
18006,MO,PARKWAY APARTMENTS DBA TWIN ELMS II,KANSAS CITY,-4,0,-4,0
33843,MO,PARKWOOD SENIOR HOUSING,JOPLIN,-4,0,-4,0
18272,MO,PARMA APARTMENTS,PARMA,-4,0,-4,0
475,MO,PATHWAYS WARRENSBURG APARTMENTS,WARRENSBURG,0,0,100,0
25359,MO,PATTON AVENUE HOMES,SAINT LOUIS,-4,0,-4,0
25261,MO,PAUL BROWN BUILDING,SAINT LOUIS,-4,0,-4,0
3054,MO,PEACHTREE PLACE,SAINT JOSEPH,-4,0,-4,0
8168,MO,PEINE LAKES APARTMENTS,WENTZVILLE,-4,0,96,-4
13639,MO,"PEMBERTON PARK, L.P.",KANSAS CITY,-4,0,-4,0
7114,MO,PENDLETON FLATS,KANSAS CITY,-4,0,-4,0
24527,MO,PENNWAY PLAZA,KANSAS CITY,-4,0,-4,0
25777,MO,PERRYVILLE MANOR APARTMENTS,PERRYVILLE,-4,0,-4,0
34274,MO,PERRYVILLE SENIOR GARDEN APARTMENTS,PERRYVILLE,-4,0,-4,0
15165,MO,PEVELY POINTE APARTMENTS,PEVELY,7.2,0,92.8,0
40116,MO,PEVELY SQUARE,PEVELY,-4,0,95.8,-4
33849,MO,PHIL B. CURLS MANOR,KANSAS CITY,-4,0,-4,0
19056,MO,PHYLLIS WHEATLEY BUILDING,SAINT LOUIS,-4,0,-4,0
30781,MO,PICKETT PLACE APARTMENTS,SAINT JOSEPH,-4,0,-4,0
26272,MO,PIERCE CITY SENIORS,PIERCE CITY,0,0,100,0
7690,MO,PINE LAWN HOMES,PINELAWN,0,0,100,0
20161,MO,PINE LAWN SENIOR APARTMENTS,PINE LAWN,-4,0,-4,0
17177,MO,PINE RIDGE APARTMENTS,FARMINGTON,0,0,100,0
31571,MO,PINEWOOD PLACE APARTMENTS,OFALLON,-4,0,-4,0
28854,MO,PLAINVIEW ESTATES,WEST PLAINS,-4,0,-4,0
11136,MO,PLAZA APARTMENTS I,KANSAS CITY,-4,0,96,-4
6697,MO,PLAZA BUILDING,TRENTON,0,0,100,0
8223,MO,PLEASANT HILL SENIORS,PLEASANT HILL,0,0,100,0
26369,MO,PLYMOUTH LANDING,MONETT,0,0,100,0
18280,MO,POINTE LOOKOUT VILLAS,SAINT ROBERT,-4,0,-4,0
36526,MO,POPLAR BLUFF VILLAS,POPLAR BLUFF,0,0,100,0
34114,MO,PRAIRIE HILLS ESTATES,CARL JUNCTION,0,0,100,0
6699,MO,PRAIRIE HILLS ESTATES PHASE II,,0,0,100,0
17227,MO,PRAIRIE HILLS ESTATES PHASE II,CARL JUNCTION,0,0,100,0
38354,MO,PRAIRIE PLAINS APARTMENTS,LAMAR,0,0,-4,-4
25310,MO,PRAIRIE VIEW ESTATES,NEOSHO,0,0,100,0
8178,MO,PRIMM PLACE APARTMENTS,SAINT LOUIS,17.4,0,82.6,0
3945,MO,PRINCETON MANOR APARTMENTS,TRENTON,-4,0,-4,0
17176,MO,PUXICO APARTMENTS,PUXICO,-4,0,-4,0
25309,MO,"QUAIL RIDGE APARTMENTS II, L.P.",CARTHAGE,-4,0,-4,0
31522,MO,QUAIL RIDGE EAST APARTMENTS,SPRINGFIELD,-4,0,-4,0
18279,MO,QUEENSBROOKE VILLAGE SENIOR LIVING PHASE,SAINT PETERS,-4,0,-4,0
18535,MO,RAILTON RESIDENCE REHABILITATION,SAINT LOUIS,10.6,0,89.4,0
31572,MO,RANKIN MILL APARTMENTS,BOONVILLE,0,0,100,0
31569,MO,REGENCY MANOR,INDEPENDENCE,0,0,100,0
35999,MO,REGENCY MANOR II,INDEPENDENCE,0,0,100,0
6951,MO,RESIDENCES @ WEST PASEO,KANSAS CITY,-4,0,-4,0
12402,MO,RICHARDSON RIDGE VILLAS,ARNOLD,0,0,100,0
17185,MO,"RICHMOND MANOR, L.P.",RICHMOND,-4,0,-4,0
13540,MO,RICHMOND SR. HOUSING AKA SMITH SR. VLG.,RICHMOND,0,0,-4,-4
36568,MO,"RICHMOND-HARDIN PARTNERSHIP, L.P.",RICHMOND,-4,0,-4,0
14175,MO,RIDGE CREST APARTMENTS,MARBLE HILL,-4,0,-4,0
12352,MO,RIDGECREST APARTMENTS,SAINT LOUIS,-4,0,-4,0
15211,MO,RIDGECREST ESTATES,BULL CREEK,18.8,0,81.3,0
3991,MO,RIDGEVIEW HEIGHTS,KANSAS CITY,11,0,89,0
30786,MO,RIDGEWAY VILLAS AT THE LEGENDS,RAYMORE,0,0,100,0
3047,MO,RIVER BLUFF MANOR,SAINT LOUIS,0,0,100,0
29946,MO,RIVER ROADS FAMILY,JENNINGS,0,0,100,0
18538,MO,RIVER ROADS SENIOR BUILDING,JENNINGS,-4,0,-4,0
5754,MO,RIVERBEND APARTMENTS,SAINT LOUIS,27.8,0,72.2,0
10479,MO,RIVERBEND ESTATES,WASHINGTON,0,0,100,0
40111,MO,RIVERVIEW BEND APARTMENTS,CRYSTAL CITY,0,0,-4,-4
466,MO,ROCK RIDGE VILLAS,BRANSON,-4,0,92.1,-4
10477,MO,ROCK RIDGE VILLAS - PHASE II,BRANSON,-4,0,-4,0
456,MO,ROCKTREE APARTMENTS,FULTON,-4,0,-4,0
3003,MO,ROLLA APARTMENTS,ROLLA,-4,0,94.6,-4
38414,MO,ROLLING MEADOWS APARTMENTS,CALIFORNIA,-4,0,-4,0
454,MO,ROOSEVELT TOWNE APARTMENTS,SAINT LOUIS,-4,0,-4,0
29947,MO,ROSATI HOUSE APARTMENTS,SAINT LOUIS,0,0,100,0
8173,MO,ROSE HILL TOWNHOMES,KANSAS CITY,-4,0,-4,0
15217,MO,ROSE PARK ESTATES,BOLIVAR,-4,0,-4,0
15269,MO,ROSEBROOK APARTMENTS,CAPE GIRARDEAU,-4,0,-4,0
19167,MO,ROSEWOOD APARTMENTS,SENATH,-4,0,-4,0
13536,MO,"ROSEWOOD ESTATES, L.P.",SPRINGFIELD,-4,0,-4,0
40114,MO,RUSKIN TOWNHOMES,SAINT LOUIS,-4,0,-4,0
37195,MO,SADDLEWOOD APARTMENTS,SEDALIA,0,0,100,0
25728,MO,SAGE CROSSING APARTMENTS,LEES SUMMIT,-4,0,-4,0
5805,MO,SAINT STREET APARTMENTS,BRANSON,-4,0,-4,0
37256,MO,SALEM APARTMENTS II,SALEM,0,0,100,0
3221,MO,SALEM VILLA,SALEM,-4,0,-4,0
15265,MO,SALISBURY PARK THREE,SAINT LOUIS,0,0,100,0
40115,MO,SALISBURY PARK TOWNHOUSES,SAINT LOUIS,0,0,100,0
15263,MO,SAMANTHA HEIGHTS,INDEPENDENCE,-4,0,-4,0
12398,MO,SAN REGIS APARTMENTS,SAINT JOSEPH,0,0,100,0
30050,MO,SAND HILLS PLACE APARTMENTS,FESTUS,0,0,100,0
12355,MO,SANTA ANA APARTMENTS,SAINT ANN,-4,0,-4,0
469,MO,SCHULTZ SENIOR HOUSING,CAPE GIRARDEAU,-4,0,-4,0
40117,MO,SCOTT CITY I APARTMENTS,SCOTT CITY,0,0,100,0
474,MO,SEDALIA HEIGHTS,SEDALIA,0,0,100,0
5910,MO,"SEDALIA VILLA, L.P.",SEDALIA,0,0,100,0
10533,MO,SEMINOLE APARTMENTS,WEST PLAINS,-4,0,-4,0
25264,MO,SENATH APARTMENTS,SENATH,-4,0,-4,0
34271,MO,SENIOR LIVING AT CAMBRIDGE HEIGHTS,SAINT LOUIS,-4,0,95.7,-4
33848,MO,SEVEN OAKS ESTATES,KANSAS CITY,-4,0,-4,0
38461,MO,SHANNON  FOX  APARTMENTS,JENNINGS,-4,0,-4,0
24529,MO,SHAWNEE PLACE,CHILLICOTHE,-4,0,-4,0
40113,MO,SHELBINA I APARTMENTS,SHELBINA,-4,0,-4,0
38456,MO,SHEPARD APARTMENTS,SAINT LOUIS,-4,0,-4,0
13646,MO,SHERATON SQUARE APARTMENTS,KIRKSVILLE,-4,0,-4,0
12397,MO,SIKESTON I APARTMENTS,SIKESTON,0,0,100,0
463,MO,SILVER BROOK ESTATES,SPRINGFIELD,0,0,100,0
20159,MO,SILVER SPRINGS APARTMENTS,CAPE GIRARDEAU,0,0,100,0
30783,MO,SIMON PLACE,BOLIVAR,0,0,100,0
8175,MO,SINCLAIR ESTATES,COLUMBIA,0,0,-4,-4
3946,MO,SKYVIEW HEIGHTS APTS - WAYNESVILLE SRHSG,WAYNESVILLE,0,0,100,0
15261,MO,"SMITHVILLE PROPERTIES, L.P.",SMITHVILLE,-4,0,-4,0
30740,MO,SOUTH POINTE APARTMENTS,POPLAR BLUFF,-4,0,78.1,-4
34108,MO,SOUTHERNSIDE APARTMENTS,OFALLON,-4,0,-4,0
15262,MO,SOUTHTOWNE APARTMENTS,SAINT LOUIS,-4,0,-4,0
26324,MO,SOUTHVIEW APARTMENTS,MARYVILLE,-4,0,-4,0
18009,MO,SOUTHVIEW APARTMENTS PHASE II,MARYVILLE,-4,0,-4,0
1541,MO,SOUTHWIND APARTMENTS,MOUNT VERNON,0,0,100,0
5806,MO,SOUTHWIND APARTMENTS,SALEM,0,0,100,0
5813,MO,SPRING HILL APARTMENTS,REPUBLIC,-4,0,-4,0
26323,MO,SPRING VILLAGE APARTMENTS,NEVADA,-4,0,-4,0
7695,MO,SPRINGFIELD COMMONS,SPRINGFIELD,0,0,100,0
19107,MO,SPRINGVIEW GARDENS APARTMENTS,JOPLIN,84.6,0,-4,-4
14170,MO,SPRINGWOOD APARTMENTS,BISMARCK,0,0,100,0
19061,MO,ST. ANDREWS APARTMENTS,KIRKSVILLE,-4,0,-4,0
2993,MO,ST. FERDINAND HOMES,SAINT LOUIS,0,0,100,0
36567,MO,ST. FERDINAND HOMES II,SAINT LOUIS,0,0,100,0
13590,MO,ST. FRANCIS/KING HILL,SAINT JOSEPH,-4,0,93.8,-4
25736,MO,ST. JAMES COURT APTS.,SAINT JAMES,-4,0,-4,0
30785,MO,ST. JOHN NEUMANN APARTMENTS,JENNINGS,-4,0,-4,0
2307,MO,"ST. JOSEPH ESTATES, L.P.",SAINT JOSEPH,0,0,100,0
10527,MO,ST. JOSEPH/HOLY INFANT APARTMENTS,SHREWSBURY,-4,0,-4,0
12353,MO,ST. LOUIS BREWERY APARTMENTS,SAINT LOUIS,-4,0,87.8,-4
5807,MO,ST. LUKE'S PLAZA APARTMENT,SAINT LOUIS,-4,0,-4,0
20158,MO,ST. MICHAEL HOUSING PHASE I,KANSAS CITY,0,0,100,0
29795,MO,ST. MICHAEL'S HOUSING PHASE II,KANSAS CITY,-4,0,-4,0
36524,MO,ST. MICHAEL'S VILLAGE,FREDERICKTOWN,-4,0,-4,0
25833,MO,"ST. PETERS VILLA, L.P.",SAINT PETERS,-4,0,-4,0
481,MO,ST. REGIS APARTMENTS,KANSAS CITY,0,0,100,0
36516,MO,STAR LOFTS,KANSAS CITY,-4,0,-4,0
19168,MO,STAR RESIDENCES,JENNINGS,-4,0,-4,0
12403,MO,STATION PLAZA LOFTS,SAINT LOUIS,-4,0,-4,0
36094,MO,STE. GEN MANOR II,SAINTE GENEVIEVE,0,0,100,0
6695,MO,STEELE FIRST STREET APARTMENTS,STEELE,-4,0,-4,0
12399,MO,"STOCKTON ESTATES, L.P.",STOCKTON,-4,0,-4,0
19063,MO,STOCKTON HEIGHTS,STOCKTON,-4,0,-4,0
20156,MO,STONE MEADOW ESTATES,NIXA,-4,0,-4,0
19160,MO,STONE MEADOW ESTATES,OZARK,-4,0,-4,0
38466,MO,STONE RIDGE APARTMENTS,SPRINGFIELD,0,0,100,0
36514,MO,STONEBRIDGE TOWNHOMES,FLORISSANT,12.4,0,87.6,0
29943,MO,STOVER ESTATES,STOVER,-4,0,-4,0
6959,MO,STRAND APARTMENTS,CHILLICOTHE,-4,0,-4,0
31514,MO,STRASBOURG ESTATES,SPRINGFIELD,-4,0,-4,0
452,MO,STRATFORD COMMONS,PINELAWN,24.1,0,75.9,0
7638,MO,STRATFORD COMMONS APARTMENTS II,PINELAWN,-4,0,-4,0
10481,MO,STUART PARKER APARTMENTS WITH PAQUIN TOW,COLUMBIA,10.4,0,89.6,0
13643,MO,SULLIVAN FAMILY APARTMENTS,SULLIVAN,-4,0,-4,0
36051,MO,"SUMMERSVILLE ESTATES, L.P.",SUMMERSVILLE,-4,0,-4,0
15266,MO,SUMMIT GROVE SENIOR APARTMENTS,LEES SUMMIT,-4,0,-4,0
25733,MO,SUMMIT VALLEY,PACIFIC,0,0,100,0
26316,MO,SUMMIT VALLEY PHASE 2,PACIFIC,-4,0,-4,0
15164,MO,SUMMIT VALLEY PHASE 3,PACIFIC,-4,0,-4,0
12405,MO,SUNRISE VILLA APARTMENTS,TROY,0,0,100,0
2994,MO,SWOPE PARKWAY ESTATES,KANSAS CITY,-4,0,-4,0
14120,MO,SYCAMORE GROVE APARTMENTS,KANSAS CITY,-4,0,96.1,-4
36049,MO,SYCAMORE SPRINGS,HOLLISTER,-4,0,-4,0
40162,MO,SYCAMORE VILLAGE APARTMENTS,PERRYVILLE,0,0,100,0
28958,MO,SYNDICATE APARTMENTS,SAINT LOUIS,0,0,100,0
1538,MO,TALIA APARTMENTS,SPRINGFIELD,-4,0,-4,0
22482,MO,TARKIO FAMILY APARTMENTS,TARKIO,-4,0,-4,0
7688,MO,TEAL LAKE VILLAGE,MEXICO,-4,0,-4,0
22490,MO,TELLA JANE APARTMENTS,LOUISIANA,-4,0,-4,0
30733,MO,TERRACES AT COPPER LEAF,NIXA,-4,0,92.7,-4
2314,MO,THE BANCROFT SCHOOL APARTMENTS,KANSAS CITY,-4,0,-4,0
18281,MO,THE COLONNADES AT BEACON HILL,KANSAS CITY,0,0,100,0
36044,MO,THE COTTAGES AT BLUEBIRD CREEK,LIBERTY,-4,0,-4,0
37196,MO,THE CREEKS OF GLADSTONE,GLADSTONE,15.4,0,84.6,0
5809,MO,THE FRISCO,SPRINGFIELD,-4,0,-4,0
13586,MO,THE GARDENS AT NORTHGATE VILLAGE,KANSAS CITY,0,0,100,0
13648,MO,THE GARDENS AT NORTHGATE VILLAGE PHASE I,NORTH KANSAS CITY,0,0,-4,-4
20157,MO,THE GARDENS AT NORTHGATE VILLAGE PHS III,KANSAS CITY,-4,0,-4,0
37246,MO,THE GREENS AT BRANSON HILLS II,BRANSON,0,0,100,0
22478,MO,"THE GREENS AT BRANSON HILLS, LLC",BRANSON,0,0,100,0
15169,MO,THE HAMPTONS OF NEOSHO,NEOSHO,0,0,100,0
2304,MO,THE LANE APARTMENTS,NEOSHO,-4,0,-4,0
26365,MO,THE MEADOWS OF PERRYVILLE,PERRYVILLE,0,0,100,0
12406,MO,THE METROPOLITAN,SAINT LOUIS,-4,0,-4,0
15168,MO,THE ORCHARDS APARTMENTS,KANSAS CITY,-4,0,-4,0
3002,MO,THE RESIDENCES AT JENNINGS PLACE,JENNINGS,-4,0,-4,0
25311,MO,"THE RESIDENCES AT JENNINGS PLACE II, LP",JENNINGS,-4,0,95.7,-4
15215,MO,THE RESIDENCES AT LIBERTY PLACE,LIBERTY,-4,0,-4,0
38458,MO,THE SALVATION ARMY ST. LOUIS VETERANS,SAINT LOUIS,-4,0,-4,0
40164,MO,THE VILLAS AT FOREST PARK,NIXA,0,0,100,0
15317,MO,THE VILLAS OF SMITHVILLE,SMITHVILLE,0,0,100,0
12456,MO,"THE VINEYARD, L.P.",WARRENSBURG,0,0,100,0
13588,MO,THE WOODLANDS,FORSYTH,-4,0,-4,0
14072,MO,TIFFANY APARTMENTS,SAINT LOUIS,-4,0,-4,0
30051,MO,TIMBER CREEK ESTATES,LEBANON,0,0,100,0
22741,MO,TIMBER VILLAS APARTMENTS,CHILLICOTHE,-4,0,-4,0
18429,MO,TIPTON HOUSING,TIPTON,-4,0,-4,0
22331,MO,TOWER VILLAGE,LEBANON,-4,0,94.4,-4
36517,MO,TOWN SQUARE APARTMENTS,DARDENNE PRAIRIE,-4,0,-4,0
25830,MO,TOWNHOMES AT HOMEFIELD,OFALLON,-4,0,-4,0
25258,MO,TOWNSEND AND WALL LOFTS,SAINT JOSEPH,-4,0,-4,0
37248,MO,TRAVELERS HOTEL APARTMENTS,KIRKSVILLE,-4,0,-4,0
22328,MO,"TRENTON SENIOR HOUSING, LP",TRENTON,0,0,100,0
24573,MO,"TRENTON VILLAGE APTS., L.P.",TRENTON,-4,0,-4,0
36523,MO,TRIANGLE III,SAINT PETERS,-4,0,-4,0
6956,MO,TRINITY PARK AKA RAINTREE APARTMENTS,SAINT LOUIS,13.2,0,86.8,0
3046,MO,TRINITY VILLAGE,GRANDVIEW,0,0,100,0
26320,MO,TROOSTWOOD TOWNHOMES,KANSAS CITY,-4,0,-4,0
30839,MO,"TROY ESTATES, L.P.",TROY,-4,0,-4,0
14168,MO,"TROY VILLA, L.P.",TROY,-4,0,-4,0
5756,MO,TROY VILLAGE APTS PHASE III,TROY,-4,0,-4,0
19055,MO,TRUMAN FARM VILLAS,GRANDVIEW,-4,0,93.7,-4
13642,MO,TRUMAN TOWERS,OSCEOLA,-4,0,85.7,-4
15213,MO,TUDOR BUILDING APARTMENTS,SAINT LOUIS,-4,0,-4,0
22742,MO,TWIN ELMS SENIOR DEVELOPMENT,KANSAS CITY,-4,0,-4,0
30782,MO,TWIN OAKS AT STONE RIDGE,WENTZVILLE,-4,0,-4,0
5812,MO,UNION CITY HOMES,JOPLIN,-4,0,-4,0
14066,MO,UNION PLACE APARTMENTS,UNION,0,0,100,0
25786,MO,UNION SARAH APARTMENTS,SAINT LOUIS,-4,0,-4,0
5908,MO,UNIVERSITY CLUB TOWERS,SAINT LOUIS,-4,0,-4,0
3944,MO,UNIVERSITY COMMONS,UNIVERSITY CITY,-4,0,-4,0
19105,MO,VALENTINE APARTMENTS,KANSAS CITY,-4,0,-4,0
8893,MO,VALLEY RIDGE RESIDENCES,BRANSON,0,0,100,0
20153,MO,VALLEY RIDGE RESIDENCES II,BRANSON,-4,0,-4,0
40159,MO,VALLEY RIDGE RESIDENCES III,BRANSON,-4,0,-4,0
15209,MO,VALLEY SOUTHWEST APARTMENTS,MARSHALL,-4,0,-4,0
26371,MO,VALLEY VIEW APARTMENTS II,MOUNTAIN VIEW,-4,0,-4,0
34272,MO,VANDEVENTER PLACE,SAINT LOUIS,-4,0,86.8,-4
5708,MO,VAUGHN ELDERLY/AKA CAHILL HOUSE,SAINT LOUIS,-4,0,-4,0
22327,MO,VAUGHN RESIDENCE AT MURPHY PK I,SAINT LOUIS,-4,0,96.6,-4
13541,MO,VAUGHN RESIDENCES @ MURPHY PARK PHASEIII,SAINT LOUIS,-4,0,95.1,-4
25358,MO,VERSAILLES ESTATES,VERSAILLES,0,0,100,0
24526,MO,VICTORIA ARMS,KANSAS CITY,-4,0,-4,0
3001,MO,VILLAGE EAST TOWERS,SAINT JOSEPH,-4,0,-4,0
13535,MO,VILLAGE GREEN APARTMENTS,CAMERON,0,0,100,0
31518,MO,VILLAGE MEADOW,BOONVILLE,0,0,100,0
29788,MO,VILLAGE OF GRAND OAKS,SAINT LOUIS,-4,0,-4,0
28853,MO,VILLAS AT AUTUMN BEND,BLUE SPRINGS,-4,0,-4,0
36040,MO,"VILLAS AT COPPER LEAF, THE",NIXA,0,0,-4,-4
10474,MO,VILLAS AT HAWTHORN,WARRENTON,-4,0,-4,0
25787,MO,VILLAS AT LARK POINTE,SPRINGFIELD,0,0,-4,-4
7687,MO,VILLAS AT MYERS PARK,CARTHAGE,0,0,100,0
20155,MO,VILLAS AT PERUQUE HILLS,WENTZVILLE,-4,0,93.8,-4
2311,MO,VILLAS AT PERUQUE HILLS - PHASE II,WENTZVILLE,0,0,-4,-4
19116,MO,VILLAS AT QUAIL CREEK,SPRINGFIELD,-4,0,96.7,-4
5814,MO,VILLAS AT THE SUMMIT,MARYVILLE,0,0,100,0
15220,MO,"VILLAS AT THE SUMMIT, PHASE II",MARYVILLE,-4,0,-4,0
8169,MO,VILLAS DOWNTOWN,EXCELSIOR SPRINGS,0,0,100,0
554,MO,VINE STREET APARTMENTS,POPLAR BLUFF,-4,0,-4,0
30731,MO,VINE STREET LOFTS,KANSAS CITY,0,0,100,0
25835,MO,VOA ST. LOUIS HOPE VI APARTMENTS,SAINT LOUIS,0,0,-4,-4
28953,MO,WALDEN POND APARTMENTS,HIGH RIDGE,6.3,0,93.7,0
36472,MO,WALNUT APARTMENTS,SPRINGFIELD,0,0,100,0
