ID,STATE,PROPERTYNAME,CITY,HH_RACE_WHITE_PCT,HH_RACE_BLACK_PCT,HH_RACE_AMINDALNAT_PCT,HH_RACE_ASIAN_PCT,HH_RACE_HAWAIIANPI_PCT,HH_RACE_OTHER_PCT,HH_RACE_HISPANIC_PCT,HH_RACE_NR_PCT
21237,WI,PARK RIDGE APARTMENTS,BARABOO,-4,0,0,0,0,0,0,-4
21238,WI,PARKCREST APARTMENTS,MADISON,14.3,37.5,0,0,0,0,15.2,33
21239,WI,WESTRIDGE VILLAGE,RHINELANDER,100,0,0,0,0,0,0,0
21240,WI,SHELL LAKE SHORES,SHELL LAKE,100,0,0,0,0,0,0,0
21244,WI,PINECREST APARTMENTS,MOSINEE,61.1,-4,0,0,0,0,0,-4
21245,WV,JACOB STREET APARTMENTS - SOUTH WHEELING,WHEELING,100,0,0,0,0,0,0,0
21246,WV,DYLAN HEIGHTS APARTMENTS,SUMMERSVILLE,-4,-4,0,0,0,0,0,0
21247,WV,CATAWBA CLUB,BERKELEY SPRINGS,-4,0,0,0,0,0,0,-4
21248,WV,CROSSROADS APARTMENTS,MOUNT HOPE,71.4,24.5,0,-4,0,-4,0,0
21249,NJ,WILLOWS AT ORCHARD ROAD #1456,SKILLMAN,40,27.5,0,-4,0,0,-4,-4
21250,NJ,DEPTFORD PARK II #433,DEPTFORD TOWNSHIP,56.3,37.5,0,-4,-4,0,-4,0
21251,NJ,HAMPTON VALLEY APARTMENTS #1547,NEWARK,0,53.4,0,0,0,0,-4,-4
21252,NJ,THE BERKELEY #525,ORANGE,0,83.7,0,0,0,-4,0,-4
21253,NJ,BECKERVILLE APARTMENTS - LITC #572,MANCHESTER TOWNSHIP,51.8,21.4,0,-4,0,-4,-4,0
21254,NJ,HIGHLAND PARK RAD CONVERSION LITC #1852,HIGHLAND PARK,63.5,15.6,0,12.5,-4,0,-4,0
21255,NV,RIVERWOOD II APARTMENTS,LAUGHLIN,58,16,-4,-4,0,-4,-4,-4
21256,NV,SENATOR RICHARD BRYAN APTS,LAS VEGAS,15.8,49.5,-4,-4,-4,-4,-4,20
21257,NV,FOOTHILL GARDENS APTS,CARSON CITY,57.1,-4,-4,0,0,0,27.5,-4
21258,NV,COTTONWOOD APARTMENTS,SEARCHLIGHT,-4,0,0,0,0,0,0,-4
21259,NV,LARIOS ARMS SENIOR APARTMENTS,WINNEMUCCA,90,0,0,0,-4,0,-4,-4
21260,NV,SHADOW CREEK II,OVERTON,75,0,0,-4,0,0,-4,0
21261,NV,CAREFREE LIVING LINCOLN COUNTY,PIOCHE,91.8,0,0,0,0,0,-4,-4
21262,PA,HIGHLAND VILLAGE,EDINBORO,91.9,0,0,0,0,0,-4,-4
21263,PA,CLYMER PARK APARTMENTS,CLYMER,-4,0,0,0,0,0,0,-4
21264,PA,CARL MACKLEY APARTMENTS,PHILADELPHIA,9.8,28.8,0,0,0,0,51.1,10.3
21265,PA,PENNLEY PARK APARTMENTS PH II,PITTSBURGH,-4,67.9,-4,0,0,0,-4,23.1
21266,PA,BLAKESTONE HOUSING,PHILADELPHIA,0,-4,0,0,0,0,0,-4
21267,PA,AMBLER MANOR APARTMENTS,AMBLER,48.3,31.7,0,-4,-4,0,-4,-4
21269,PR,SIERRA BAYAMON APARTMENTS,BAYAMON,-4,0,0,0,0,0,91.6,-4
21270,PR,PEDRO ROSARIO NIEVES PUBLIC HOUSING 1,FAJARDO,-4,0,0,0,0,0,-4,0
21271,PR,GALERIA URBANA,CAGUAS,-4,0,0,0,0,0,0,-4
21272,PR,LAGOS DE BLASINA PUBLIC HOUSING 1,CAROLINA,0,0,0,0,0,0,100,0
21273,PR,EGIDA ENFERMERIA PRACTICA LICENCIADA PR,SAN JUAN,-4,0,0,0,0,0,51.9,-4
21274,WA,BUILDING J,ELLENSBURG,46.4,-4,-4,0,0,-4,-4,-4
21275,WA,WA-02-00002,SEATTLE,-4,-4,-4,0,-4,-4,-4,-4
21276,WA,WA-02-00403,SPOKANE,-4,0,0,-4,0,0,0,68.8
21277,WA,WA-05-00425,EVERETT,48.3,-4,0,0,-4,0,-4,-4
21278,WA,WA-06-00321,EVERETT,60.6,-4,-4,0,0,-4,-4,-4
21284,WA,WA-12-00203,MARYSVILLE,-4,0,0,0,0,0,0,-4
21285,WA,WA-02-00408,SEATAC,57.1,-4,-4,0,-4,0,-4,19.5
21286,WA,WA-12-00207,SEATTLE,52.5,-4,-4,-4,0,-4,-4,-4
21287,WV,PROVIDENCE GREENE,WHEELING,85.7,-4,-4,0,0,0,0,-4
21288,WV,VANMETER HEIGHTS APARTMENTS,BECKLEY,42.5,40,0,-4,0,0,-4,-4
21289,WV,HEINTZ HOUSE,UNION,87.5,-4,0,0,0,-4,0,0
21290,WV,OAK VALLEY GARDENS,GLENVILLE,92.3,-4,0,0,0,0,0,-4
21291,WV,SUNNY BUCK GARDENS,BUCKHANNON,-4,0,0,0,0,0,0,-4
21292,WV,LABELLE GREENE,WHEELING,-4,-4,0,0,0,0,0,57.5
21293,WY,BICENTENNIAL APARTMENT VILLAGE,ROCK SPRINGS,85.7,0,0,0,0,0,-4,-4
21295,IA,PRIME LIVING APARTMENTS,LE MARS,91.5,-4,0,0,0,0,-4,-4
21296,IA,HIGHLAND PARK II,OSKALOOSA,-4,0,0,-4,0,0,0,0
21297,IL,CICERO AND GEORGE SENIOR HOUSING,CHICAGO,-4,-4,0,0,0,0,82.1,-4
21298,IL,SENIOR SUITES RAINBOW BEACH,CHICAGO,-4,97.4,0,-4,0,0,0,0
21299,IL,WEST END PHASE I,CHICAGO,0,-4,0,0,0,0,0,-4
21311,WI,LINCOLN MANOR,MOUNT PLEASANT,72.7,17.3,-4,0,0,-4,-4,-4
21312,WI,FRANKLIN SCHOOL APARTMENTS,RICE LAKE,89.5,0,-4,0,0,0,-4,0
21313,WI,LITTLE PINES II EAST POKEGAMA,LAC DU FLAMBEAU,0,0,100,0,0,0,0,0
21314,NC,BRENNER CROSSING,SALISBURY,-4,75,0,0,-4,0,0,17.5
21315,NC,LANIER POINTE,SHELBY,35.4,39.6,0,0,0,0,0,25
21316,NC,TIMBER RIDGE,SPINDALE,-4,68.2,0,0,0,0,-4,14.9
21317,NC,VILLAS AT FOREST PARK,KANNAPOLIS,43.8,34.4,-4,0,0,0,-4,18.8
21318,NC,ADMIRAL POINTE,HIGH POINT,-4,59.3,0,0,0,0,0,-4
21319,NC,SADIE'S LANDING,LUMBERTON,-4,-4,0,0,0,0,0,83.3
21320,NC,WESTRIDGE PLACE,SALISBURY,-4,94.9,-4,0,-4,0,0,0
21321,NC,PINEY POINTE,HAMLET,-4,50,-4,0,0,0,-4,0
21322,NC,ROSEDALE PHASE II,FOREST CITY,-4,-4,0,0,0,0,0,0
21323,NC,MEADOWCREEK COMMONS,RALEIGH,-4,85.4,-4,0,0,0,-4,-4
21324,NC,COLDWATER RIDGE APARTMENTS,KANNAPOLIS,-4,-4,0,0,0,0,0,54.2
21325,NC,BENSON GREEN,BENSON,-4,-4,0,0,0,0,0,80
21326,NC,MAPLE RIDGE APTS,HOLLY SPRINGS,48.9,44.3,-4,0,0,0,-4,-4
21327,PA,FREEDOM VILLAGE,PHILADELPHIA,-4,81.3,0,0,0,0,-4,-4
21328,PA,LUCIEN E BLACKWELL HMS PH III,PHILADELPHIA,-4,90,0,0,0,0,0,-4
21329,PA,CAMBRIDGE SQUARE APARTMENTS,MONROEVILLE,29.4,55.4,0,-4,0,0,-4,13.2
21330,PA,SILVER LAKE COMMONS,PITTSBURGH,0,-4,0,0,0,0,0,-4
21331,PA,CORNWELLS HEIGHTS ELDERLY HSG,BENSALEM,88.3,-4,-4,0,0,0,-4,-4
21332,PA,SOUTHVIEW APARTMENTS,MC ALISTERVILLE,100,0,0,0,0,0,0,0
21333,PA,WILSON MANOR APARTMENTS,EASTON,88.3,-4,0,0,0,0,-4,-4
21334,PA,TENNY STREET APARTMENTS,BLOOMSBURG,-4,0,0,0,0,0,0,-4
21335,PA,CHAMBERSBURG FAMILY TOWNHOMES,CHAMBERSBURG,-4,-4,0,0,0,-4,35,-4
21336,PA,DUNMORE SENIOR HOUSING,SCRANTON,-4,0,0,0,0,0,0,-4
21337,PA,NEIGHBORHOOD RESTORATION XVI,PHILADELPHIA,0,81.3,0,0,0,0,-4,-4
21338,PA,OAK HOLLOW APARTMENTS,COLUMBIA,25,-4,0,0,0,0,66.7,-4
21339,PA,EDINBORO FAMILY HOMES,EDINBORO,79.3,-4,-4,0,0,0,-4,-4
21340,WA,WA-04-00052,SEATTLE,60.9,-4,-4,-4,0,0,-4,-4
21343,WA,WA-02-00194,SEATTLE,46.7,21.7,-4,-4,-4,0,0,-4
21344,WA,WA-06-00403,LAKEWOOD,-4,-4,0,0,0,0,0,-4
21345,WA,WA-06-00404,COVINGTON,-4,0,0,0,0,0,0,-4
21346,WA,SINGLE FAMILY DETACHED,SEATTLE,-4,60.9,26.4,-4,0,-4,-4,0
21347,WA,WA-11-00409,SHORELINE,0,-4,-4,0,0,0,-4,-4
21353,WI,WOODFIELD VILLAGE SENIOR HOUSING,GREEN BAY,69.8,0,0,0,0,0,0,30.2
21354,WI,COLUMBIA SQUARE,MILWAUKEE,0,100,0,0,0,0,0,0
21355,WI,GRAND AVENUE LOFTS,MILWAUKEE,-4,64.5,0,0,0,0,0,-4
21356,WI,LEON H SULLIVAN TWNHSES PH I,MILWAUKEE,0,-4,0,0,0,0,0,-4
21357,WI,BELOIT ROAD SENIOR HOUSING,WEST ALLIS,57.4,-4,0,0,0,0,-4,34.7
21358,WI,PHEASANT RIDGE APARTMENTS,MADISON,-4,36.1,0,0,0,-4,-4,30.6
21359,WI,FROST WOODS SENIOR HOUSING,MONONA,60.3,0,0,0,0,0,-4,-4
21360,WI,KING DRIVE COMMONS II,MILWAUKEE,0,-4,0,0,0,0,0,-4
21361,WI,BUCHANAN COTTAGES,TOWN OF BUCHANAN,-4,0,0,0,0,0,-4,0
21362,WI,WHITEHALL HOUSING REDEVELOPMENT,WHITEHALL,100,0,0,0,0,0,0,0
21363,WI,THE BREESE APARTMENTS,MADISON,30.9,-4,-4,-4,0,-4,-4,49.1
21364,WI,PARK CITY APARTMENTS,MERRILL,74.2,0,0,0,0,0,-4,-4
21365,WI,HILLSIDE VILLAGE APARTMENTS,SLINGER,83.3,-4,0,0,0,0,0,-4
21366,NC,MOUNTAIN VIEW,WILKESBORO,50,22.9,0,-4,0,0,-4,22.9
21367,NC,MOUNTAIN VILLAGE APTS,JEFFERSON,88.3,0,0,0,0,0,-4,-4
21368,NC,RANSOM STREET APTS,BLOWING ROCK,-4,-4,0,0,0,0,0,0
21369,NC,GARDEN TERRACE APTS,MOUNT AIRY,-4,0,0,0,0,0,0,-4
21370,NC,WOODWIND APARTMENTS,REIDSVILLE,22.9,68.8,0,-4,0,0,-4,-4
21371,NC,DREW HILLS,BATTLEBORO,-4,90.9,-4,0,0,0,0,-4
21372,NC,HOPEWELL VILLAGE APTS,MURPHY,91.7,0,-4,0,0,0,-4,0
21373,NC,E.V. WILKINS COURT HOMES,ROPER,-4,-4,0,0,0,0,0,0
21374,ND,FIELDSTONE VILLAGE SENIOR APARTMENTS,FARGO,-4,0,0,0,0,0,0,-4
21375,ND,LODGES OF FORT TOTTEN,FORT TOTTEN,0,0,100,0,0,0,0,0
21376,ND,CENTURY SQUARE TOWNHOMES,FARGO,100,0,0,0,0,0,0,0
21377,NE,THE VILLAGE AT PAPILLION,PAPILLION,31.3,37.5,0,0,0,0,-4,-4
21378,NE,ROSEWOOD ESTATES,ALLIANCE,-4,0,0,0,0,0,-4,-4
21379,PA,MARKET COURT,HARRISBURG,0,-4,0,0,0,0,-4,-4
21380,PA,HARLAN HOUSE ELDERLY HOUSING,EASTON,36,30,-4,-4,0,0,24,-4
21381,PA,LAVENDER HEIGHTS II,PENN HILLS,100,0,0,0,0,0,0,0
21382,PA,HIGHLAND PARK,DILLSBURG,72.8,-4,0,-4,0,0,-4,-4
21383,PA,WESTMINSTER PL @ LONG COMMUN,LANCASTER,91.8,-4,0,-4,0,0,-4,-4
21384,PA,ORCHARD HILL II,INDIANA,50,-4,0,0,0,0,0,-4
21385,PA,SOUTH SIDE LOFTS,BETHLEHEM,26.1,-4,0,0,0,0,-4,39.1
21386,PA,EAST PENN PLACE,EMMAUS,87.2,0,0,0,0,0,-4,-4
21387,PA,MADISON STREET,CHESTER,-4,60.9,0,0,0,0,-4,-4
21388,PA,HUB VETERANS HOUSING (THE),HARRISBURG,0,0,0,0,0,0,0,100
21389,PA,OPPORTUNITIES TOWERS I/II,PHILADELPHIA,-4,81.5,0,13.8,-4,0,-4,-4
21390,PA,SUSQUEHANNA II,PHILADELPHIA,0,63.8,0,0,0,0,0,36.2
21391,PA,DINWIDDIE STREET HOUSING II,PITTSBURGH,0,82.6,0,0,0,-4,0,-4
21393,WA,WA-03-00057,SEATTLE,-4,-4,0,0,0,0,-4,-4
21399,WA,WA-12-00028,BREMERTON,82.2,-4,-4,-4,0,0,-4,-4
21403,WA,WA-01-00399,UNIVERSITY PLACE,-4,-4,0,0,0,0,0,-4
21406,WI,SPRING BROOK SENIOR APARTMENTS,BURLINGTON,57.4,0,0,0,0,0,-4,-4
21407,WI,CROSSING MEADOWS,ELLSWORTH,100,0,0,0,0,0,0,0
21408,WI,RED CLIFF HOUSING DEVELOPMENT PHASE 2,BAYFIELD,0,0,-4,0,0,0,-4,0
21409,WI,VILLAGE PARK APARTMENTS,RIVER FALLS,0,0,0,0,0,0,0,100
21410,WI,CUDAHY COMMONS APARTMENT HOMES,CUDAHY,44.1,27.1,0,-4,0,-4,-4,-4
21411,WI,BRENWOOD PARK SR COMMUNITY,FRANKLIN,58.6,0,0,0,0,-4,-4,37.1
21412,WI,NHS OF GREEN BAY LLC,GREEN BAY,-4,-4,0,0,0,0,-4,0
21413,WI,THOMPSON MEADOWS APARTMENTS,ST FRANCIS,-4,0,0,0,0,0,-4,0
21414,WI,MARQUETTE MANOR,HOWARD,72.6,-4,0,0,0,0,-4,24.7
21415,WI,WHPC-NIBP PORTFOLIO,MOUNT HOREB,85.6,2.6,-4,-4,0,-4,2.5,7.4
21416,WI,MENOMINEE HOMES VI,NEOPIT,0,0,100,0,0,0,0,0
21418,WI,LS BEAUCHAMP TOWNHOUSES PH II,MILWAUKEE,0,-4,0,0,0,0,0,-4
21419,NE,THE VILLAGE AT HEARTLAND PARK,SEWARD,-4,0,0,0,0,0,0,-4
21420,NE,OAK RIDGE APARTMENTS,OGALLALA,-4,0,0,0,0,0,0,-4
21421,NE,NORTH OMAHA SENIOR COTTAGES II,OMAHA,-4,80,0,0,0,0,0,-4
21422,NE,GRACE PLAZA APARTMENTS,OMAHA,-4,-4,0,0,0,0,0,0
21423,NE,FAIRBURY '23 APARTMENTS,FAIRBURY,-4,0,0,0,0,0,0,-4
21424,NE,HARTMAN APARTMENTS,OMAHA,0,-4,0,0,0,0,0,-4
21425,NE,MILLARD MANOR,OMAHA,91.8,0,0,-4,0,-4,-4,-4
21426,NE,BURLINGTON SQUARE,OMAHA,-4,-4,0,0,-4,0,-4,0
21428,NE,LOFTS ON 24,OMAHA,-4,-4,0,0,0,0,-4,-4
21429,NH,HOLLIS VILLAGE,HOLLIS,-4,0,0,0,0,-4,0,0
21430,NH,LOCHMERE MEADOWS II,TILTON,-4,0,0,0,0,0,-4,0
21431,NH,WARWICK MEADOW SENIOR HOUSING,WINCHESTER,0,0,0,0,0,0,0,-4
21432,PA,FLOWER MANOR APARTMENTS,CHESTER,0,-4,0,0,0,0,0,-4
21433,PA,HELP PHILADELPHIA IV,PHILADELPHIA,-4,88.5,-4,-4,0,0,0,-4
21434,PA,MAGNOLIA MEWS,PHILADELPHIA,-4,93.7,0,0,0,0,-4,-4
21435,PA,ASHWORTH WOODS II,BOALSBURG,54.2,-4,-4,0,0,0,-4,-4
21436,PA,SNODGRASS BUILDING,MEADVILLE,100,0,0,0,0,0,0,0
21437,PA,SHARSWOOD APARTMENTS,PHILADELPHIA,0,95.7,0,0,0,0,-4,-4
21438,PA,TAINO GARDENS,PHILADELPHIA,-4,-4,0,0,0,0,-4,40.5
21439,PA,COOPERSBURG II APARTMENTS,COOPERSBURG,92.7,-4,0,0,0,0,0,-4
21440,PA,DIMELING SENIOR RESIDENCE,CLEARFIELD,90.9,0,0,0,0,0,-4,-4
21441,PA,FARMERS MARKET APARTMENTS,PITTSBURGH,32.4,57.7,0,0,0,0,-4,-4
21442,PA,PARK VIEW AT OAK CREST,HARLEYSVILLE,86,-4,0,0,0,0,0,-4
21443,PA,MARKET SQUARE INDEPENDENT LVNG,READING,64.7,-4,0,-4,0,0,-4,15.3
21444,PA,SIXTH STREET ELDERLY APTS,WHITEHALL,81.3,-4,0,0,0,0,-4,0
21445,WA,WA-05-00010,TACOMA,85.7,0,-4,0,0,0,0,-4
21447,WA,WA-06-00302,OLYMPIA,-4,0,0,0,0,0,0,-4
21450,WA,WA-04-00286,BREMERTON,-4,0,0,0,0,0,0,0
21452,WA,BUILDING B,AIRWAY HEIGHTS,64.3,0,0,0,0,-4,-4,-4
21454,WA,WA-12-00126,LIBERTY LAKE,73.3,0,-4,0,0,-4,-4,0
21459,WI,WHPC-NIBP PORTFOLIO,CHILTON,85.6,2.6,-4,-4,0,-4,2.5,7.4
21462,WV,BAYBERRY PLACE,KEYSER,87.9,-4,0,0,0,0,0,-4
21463,WV,LITTLEPAGE #5,CHARLESTON,-4,-4,0,0,0,0,0,0
21464,WV,ROLLING HILLS TOWNHOMES AND COTTAGES,PARKERSBURG,90.8,-4,0,0,0,-4,0,0
21465,WV,WOODBURY CORNERS,MARTINSBURG,81.3,-4,0,0,0,-4,-4,0
21466,WV,WESLEY VILLAGE,MARTINSBURG,69.4,-4,0,0,0,-4,-4,0
21467,WV,COURTYARD APARTMENTS,LUBECK,100,0,0,0,0,0,0,0
21468,WV,PADEN CITY GARDENS,PADEN CITY,100,0,0,0,0,0,0,0
21469,WV,FORREST PLACE APARTMENTS,KERMIT,100,0,0,0,0,0,0,0
21470,WV,CULLODEN GREENE,CULLODEN,-4,-4,0,0,0,0,0,0
21471,WY,KARNS HILLSIDE AFFORDABLE HOUSING,JACKSON,-4,0,0,0,0,0,-4,0
21472,NH,HARRIMAN HILL APARTMENTS PHASE 2,WOLFEBORO,100,0,0,0,0,0,0,0
21473,NH,TOWNHOMES AT WHITTEMORE PLACE,LONDONDERRY,65.9,-4,0,0,0,0,-4,-4
21475,NH,BROOKSIDE PARK,BERLIN,-4,0,0,0,0,0,-4,0
21476,NH,LOCHMERE MEADOWS,TILTON,0,0,0,0,0,0,0,0
21477,NH,COLD SPRING MANOR II,ROCHESTER,-4,0,0,0,0,0,0,0
21478,NJ,NORTH CAMDEN LAND TRUST #07901,CAMDEN,-4,28.1,0,0,0,-4,0,69.7
21479,NJ,PLAINFIELD TOWER WEST #07908,PLAINFIELD,-4,55.2,0,0,0,0,0,-4
21480,NJ,THE HAMLET AT BEAR CREEK #643,WEST WINDSOR TWP,50.8,18,0,0,0,0,0,31.1
21481,NJ,"BRIDGETON HOPE VI, PHASE V #06915",BRIDGETON,-4,69.6,0,0,0,0,-4,-4
21482,NJ,OCEAN POINTE SENIOR #07909,JERSEY CITY,0,75.9,0,0,0,0,24.1,0
21483,NJ,RIVERWALK SENIOR APARTMENTS #677,BRIDGETON,20.3,41.8,-4,0,0,-4,-4,25.3
21484,NJ,METROPOLITAN INN #607,BURLINGTON,-4,-4,0,0,0,0,-4,-4
21485,PR,SANTAMERICA,PONCE,0,0,0,0,0,0,-4,-4
21486,PR,YUQUIYU II PUBLIC HOUSING 1,LUQUILLO,0,0,0,0,0,-4,-4,0
21487,PR,MARIE GARDEN APARTMENTS,CABO ROJO,0,0,0,0,0,0,100,0
21488,RI,HANORA LIPPITT MILLS,WOONSOCKET,66.1,-4,-4,-4,0,-4,14.8,0
21489,RI,SANDYWOOD FARM,TIVERTON,85,-4,0,0,0,-4,-4,0
21490,RI,BEAR HILL VILLAGE,CUMBERLAND,92.1,0,0,-4,0,-4,-4,-4
21491,RI,CHIMNEY HILL APARTMENTS,CUMBERLAND,90.7,-4,-4,-4,0,-4,-4,0
21492,RI,MOUNT VERNON/TEMPLE NORTH APARTMENTS (078),WOONSOCKET,-4,0,0,0,0,-4,0,0
21493,RI,THE ELMS,WEST WARWICK,64.3,-4,0,-4,0,-4,27.8,-4
21494,RI,OXFORD GARDENS,PROVIDENCE,0,-4,0,0,0,-4,-4,0
21495,SC,BELTON GARDENS,BELTON,-4,62.5,0,0,0,-4,0,-4
21496,SC,HARMONY RIDGE,TRAVELERS REST,75.9,-4,0,0,0,-4,0,-4
21497,SC,NEW FAIRRIDGE VILLAGE APARTMENTS,DENMARK,0,100,0,0,0,0,0,0
21501,WA,WA-03-00387,PASCO,-4,0,0,0,0,0,-4,88.9
21503,WA,WA-07-00001,SEATTLE,-4,-4,36.2,-4,0,0,-4,39.1
21506,WA,WA-02-00008,SEATTLE,-4,-4,0,0,0,0,-4,-4
21509,WA,WA-11-00262,TACOMA,40.7,-4,0,0,0,0,0,-4
21510,WA,WA-13-00383,FEDERAL WAY,-4,-4,-4,0,-4,0,-4,-4
21512,CA,MISSION TERRACE,SAN DIEGO,-4,36,0,0,0,-4,21.3,-4
21513,CA,PLAZA MENDOZA APARTMENTS,FRESNO,10.2,20.5,-4,0,0,0,59.8,-4
21514,CA,OWLS LANDING,CA,-4,-4,0,0,0,0,62.5,-4
21515,CA,METRO CENTER SENIOR APARTMENTS,FOSTER CITY,61,0,-4,0,0,0,-4,30.5
21516,CA,VILLA SAVANNAH APARTMENTS,SAN JOSE,0,-4,0,0,0,0,0,-4
21517,CA,HACIENDA SR VILLAS,HACIENDA HEIGHTS,0,0,0,0,0,0,0,100
21518,CA,BROOKSIDE CROSSING,LINCOLN,27.1,-4,0,0,0,-4,42.2,25.1
21519,CA,TRIANGLE TERRACE APARTMENTS,ORANGE,42.5,-4,0,0,0,-4,23.3,31.5
21520,CA,SUMMERCREST APARTMENTS,NATIONAL CITY,-4,9.2,0,0,0,-4,38.9,48.6
21521,CA,STONEY CREEK,LIVERMORE,-4,-4,-4,0,0,-4,56.1,-4
21522,CA,OSBORNE STREET APARTMENTS,SYLMAR,20.7,-4,-4,0,0,0,34.5,26.7
21523,CA,VILLA SIERRA APARTMENTS,CHICO,61.5,11.5,-4,0,0,-4,13.5,7.1
21524,NJ,GG GREEN BUILDING #1210,WOODBURY,49.1,32.7,0,0,0,-4,0,-4
21525,NJ,BOSTWICK COURT #650,JERSEY CITY,-4,70.6,0,0,0,-4,0,23.5
21526,NJ,ATLANTIC CITY TOWNHOUSES #1455,ATLANTIC CITY,6.9,48.3,-4,-4,0,-4,19.5,15.5
21527,NJ,FORT MONMOUTH HISTORIC HOUSING #1568,OCEANPORT,-4,-4,0,0,0,0,0,58.3
21528,NJ,HUDSON RIDGE RESIDENCE AT ABERDEEN #1575,ABERDEEN,33.3,-4,0,0,0,-4,0,37.7
21529,NJ,OCEAN TOWERS #1576,JERSEY CITY,-4,67.3,0,-4,-4,-4,-4,-4
21530,NV,PARKWAY PLAZA APARTMENTS,CARSON CITY,29,-4,-4,-4,0,-4,-4,66.8
21531,NV,RIVER SENIOR APARTMENT,RENO,48.1,-4,0,-4,0,0,-4,44.2
21532,NV,ACAPELLA  SENIOR APTS,LAS VEGAS,-4,-4,0,-4,0,0,-4,92.7
21533,NV,SKYLINE APARTMENTS,RENO,-4,0,0,0,0,0,-4,87.1
21534,NV,YALE/KEYES SENIOR APTS,NORTH LAS VEGAS,-4,37.9,0,0,0,-4,-4,-4
21535,NV,EASTLINE APARTMENTS,WENDOVER,56.7,0,0,0,0,0,43.3,0
21537,SC,SPARROW RIDGE,TIMMONSVILLE,0,91.7,0,-4,0,0,0,-4
21538,SC,EDISTO APARTMENTS,DENMARK,0,100,0,0,0,0,0,0
21539,SC,SNOW STREET PLACE APARTMENTS,GREER,-4,-4,0,0,0,0,0,0
21540,SC,YORKTOWN APARTMENTS,CLOVER,-4,-4,0,-4,0,-4,0,0
21541,SC,VILLAGE SQUARE,PENDLETON,-4,-4,0,0,0,0,0,0
21542,SC,TOWN & COUNTRY APARTMENTS,LEXINGTON,-4,-4,0,-4,0,0,0,0
21543,SC,BROOKSIDE MANOR APARTMENTS,NEWBERRY,-4,-4,0,0,0,0,0,-4
21544,SD,STONEY CREEK TOWNHOMES,SIOUX FALLS,61.5,-4,-4,0,0,-4,-4,-4
21545,SD,TRINITY POINT APARTMENTS,SIOUX FALLS,0,0,0,0,0,0,0,0
21546,TN,BROOKWOOD APARTMENTS,GAINESBORO,100,0,0,0,0,0,0,0
21547,TN,MOUNTAIN CITY MANOR APARTMENTS,MOUNTAIN CITY,-4,0,0,0,0,0,0,-4
21548,TN,CYPRESS CREEK APARTMENTS,COOKEVILLE,88.4,11.6,0,0,0,0,0,0
21549,TN,SIXTY HOMES FOR MEMPHIS,MEMPHIS,0,-4,0,0,0,0,0,-4
21551,WA,WA-13-00388,FEDERAL WAY,-4,-4,0,0,-4,0,-4,52.2
21552,WA,WA-14-00223,EVERETT,-4,0,0,-4,0,0,-4,-4
21553,WA,WA-02-00018,FEDERAL WAY,-4,-4,0,0,-4,0,-4,-4
21554,WA,WA-07-00116,GRAHAM,-4,-4,0,0,0,0,0,0
21559,WA,WA-17-00448,BREMERTON,70.6,-4,0,0,0,0,-4,-4
21564,AZ,MADDOX ESTATES TOWNHOMES,ELOY,-4,31.3,-4,0,0,0,22.9,22.9
21565,AZ,PINE CREST APARTMENTS,PHOENIX,8.8,30.2,-4,9.5,0,4.6,45,-4
21566,AZ,RIVER BEND APARTMENTS II,YOUNGTOWN,72.5,-4,0,-4,0,0,-4,0
21567,AZ,BRADSHAW VISTA APARTMENTS,WICKENBURG,69,-4,0,0,0,-4,-4,-4
21568,AZ,POSADAS SENTINEL,TUCSON,11.3,15.3,-4,-4,0,0,71.2,0
21569,AZ,LEGACY ON MAIN II (PALM COVE II),MESA,0,0,0,0,0,0,0,100
21570,AZ,MOUNTAIN POINTE APARTMENTS,NOGALES,0,0,0,0,0,0,-4,-4
21571,AZ,LOMA MARIPOSA,NOGALES,0,0,0,0,0,0,0,0
21572,AZ,COLONIA DEL REY,CHANDLER,0,0,0,0,0,0,0,100
21573,AZ,COPPER CITY VILLAS,BISBEE,46.7,0,0,0,0,0,53.3,0
21574,AZ,AZ 16-70 MCNARY,MCNARY,0,0,100,0,0,0,0,0
21575,AZ,SAN CARLOS HOMES IV,SAN CARLOS,0,0,91.7,0,0,-4,0,-4
21576,NM,NORTHGATE VILLAGE APARTMENTS,FARMINGTON,20.4,0,57.4,0,0,0,22.2,0
21577,NM,LA PRADERA,HOBBS,-4,-4,0,0,0,0,61.5,0
21578,NM,THE ARTISAN AT SAWMILL VILLAGE,ALBUQUERQUE,0,0,0,0,0,0,-4,-4
21579,NM,ARROWHEAD RIDGE APARTMENTS,RIO RANCHO,33.1,-4,-4,0,0,-4,37.4,22.3
21580,NM,LA TIERRA APARTMENT HOMES,RUIDOSO,100,0,0,0,0,0,0,0
21581,NY,DREW HAMILTON HOUSES,NEW YORK,1.7,60.3,-4,1.7,0,-4,31.6,3.8
21582,NY,ELBEE GARDENS,STATEN ISLAND,54.4,13,0,-4,-4,-4,20.1,-4
21583,NY,OCEANHILL III LLC,BROOKLYN,-4,17.1,0,0,0,0,-4,72.4
21584,NY,COVENANT MANOR,JAMESTOWN,0,0,0,0,0,0,0,100
21585,NY,BARTOW AVENUE,BRONX,0,0,0,0,0,0,0,100
21586,NY,PARK DRIVE MANOR II,ROME,0,0,0,0,0,0,0,100
21587,NY,ENCLAVE ON 5TH APARTMENTS,MOUNT VERNON,0,0,0,0,0,0,0,100
